Date,Open,High,Low,Close,Volume,Adj Close
2013-03-13,76.040001,76.32,75.629997,76.059998,1031900,73.585693
2013-03-14,75.709999,75.709999,73.660004,74.849998,2229400,72.415056
2013-03-15,74.540001,74.550003,73.089996,73.970001,1959100,71.563686
2013-03-18,73.150002,73.68,72.620003,73.239998,919500,70.85743
2013-03-19,73.419998,73.620003,72.489998,73.0,775700,70.62524
2013-03-20,73.650002,73.870003,73.099998,73.209999,1027600,70.828407
2013-03-21,72.910004,73.349998,72.239998,72.379997,902100,70.025406
2013-03-22,72.589996,73.449997,72.349998,73.449997,810600,71.060598
2013-03-25,73.660004,73.830002,72.610001,72.919998,601200,70.54784
2013-03-26,73.110001,74.230003,72.980003,74.209999,1176400,71.993335
2013-03-27,73.769997,74.220001,73.290001,74.220001,1315700,72.003038
2013-03-28,74.050003,75.459999,73.419998,75.220001,1672400,72.973168
2013-04-01,75.029999,75.360001,74.440002,75.129997,693700,72.885853
2013-04-02,75.449997,75.93,75.059998,75.330002,809500,73.079883
2013-04-03,75.389999,75.419998,74.169998,74.459999,1076100,72.235868
2013-04-04,74.709999,75.43,74.410004,75.25,1150800,73.002271
2013-04-05,74.32,74.370003,73.43,74.029999,1426800,71.818711
2013-04-08,73.769997,74.419998,73.459999,74.309998,803600,72.090347
2013-04-09,74.93,75.580002,74.580002,75.370003,962700,73.118689
2013-04-10,75.489998,76.169998,74.970001,75.849998,1038600,73.584347
2013-04-11,75.970001,77.529999,75.809998,76.300003,1472200,74.02091
2013-04-12,75.940002,76.160004,74.830002,75.459999,920900,73.205997
2013-04-15,75.18,75.379997,73.690002,73.690002,822700,71.488871
2013-04-16,73.190002,73.610001,72.309998,73.5,1450700,71.304544
2013-04-17,73.139999,73.610001,72.650002,73.18,1816300,70.994103
2013-04-18,73.43,73.599998,72.650002,72.970001,1274900,70.790376
2013-04-19,73.139999,73.949997,72.669998,73.93,637200,71.7217
2013-04-22,73.879997,73.93,73.209999,73.360001,790600,71.168726
2013-04-23,73.540001,74.519997,73.400002,74.459999,826100,72.235868
2013-04-24,74.330002,75.239998,74.150002,74.529999,1400700,72.303776
2013-04-25,74.900002,76.129997,74.82,75.489998,1187600,73.2351
2013-04-26,75.470001,75.959999,74.970001,74.970001,905300,72.730636
2013-04-29,74.989998,76.400002,74.940002,76.169998,1107400,73.894789
2013-04-30,75.93,76.559998,75.5,76.449997,1837800,74.166424
2013-05-01,76.050003,76.410004,75.199997,75.300003,617800,73.05078
2013-05-02,75.610001,76.330002,75.120003,75.68,710700,73.419427
2013-05-03,76.300003,77.099998,76.080002,77.0,806500,74.699998
2013-05-06,76.690002,77.510002,76.519997,76.959999,736800,74.661192
2013-05-07,76.870003,77.300003,76.550003,77.300003,1091100,74.99104
2013-05-08,77.040001,78.25,76.910004,78.190002,1130400,75.854455
2013-05-09,77.910004,78.739998,77.580002,78.279999,670700,75.941763
2013-05-10,78.190002,79.580002,77.790001,79.389999,1255500,77.018608
2013-05-13,79.0,80.279999,78.800003,79.970001,1116900,77.581285
2013-05-14,79.860001,80.989998,79.860001,80.889999,954200,78.473803
2013-05-15,80.489998,81.370003,80.400002,80.989998,1143500,78.570814
2013-05-16,80.290001,81.360001,80.25,80.620003,1001200,78.211871
2013-05-17,80.18,80.519997,79.650002,80.339996,1426600,77.940228
2013-05-20,80.160004,81.18,79.970001,80.809998,968500,78.396191
2013-05-21,81.050003,81.720001,80.760002,81.010002,967100,78.590221
2013-05-22,81.019997,81.919998,79.410004,79.860001,1011700,77.47457
2013-05-23,79.349998,80.0,79.260002,79.949997,804900,77.561878
2013-05-24,79.419998,80.169998,78.940002,79.870003,579500,77.484274
2013-05-28,80.470001,81.269997,80.269997,80.779999,665500,78.367088
2013-05-29,80.169998,80.169998,78.440002,79.010002,1283600,76.649961
2013-05-30,79.25,80.370003,79.0,79.940002,599300,77.552182
2013-05-31,79.589996,80.089996,78.510002,78.510002,1079700,76.164896
2013-06-03,78.769997,79.129997,78.089996,78.830002,1769700,76.475338
2013-06-04,78.660004,78.769997,76.830002,77.599998,1497400,75.282075
2013-06-05,77.480003,78.18,77.150002,77.169998,1038300,74.864919
2013-06-06,77.269997,78.300003,76.800003,78.300003,688300,75.96117
2013-06-07,78.68,79.089996,78.129997,78.730003,556000,76.378326
2013-06-10,78.720001,78.980003,77.849998,78.5,972200,76.155193
2013-06-11,77.849998,78.5,77.040001,77.389999,1237300,75.078348
2013-06-12,78.050003,78.050003,76.870003,77.010002,1029000,74.709702
2013-06-13,76.949997,78.599998,76.019997,78.440002,714300,76.096988
2013-06-14,78.349998,78.830002,77.650002,77.860001,484500,75.534311
2013-06-17,78.529999,80.480003,78.529999,79.650002,1372500,77.270844
2013-06-18,79.580002,80.550003,79.519997,79.790001,861700,77.406661
2013-06-19,79.910004,79.910004,77.839996,77.940002,892000,75.611923
2013-06-20,77.080002,77.300003,75.220001,75.440002,1093700,73.186598
2013-06-21,76.089996,76.760002,75.650002,76.379997,1025700,74.098515
2013-06-24,75.790001,75.949997,74.550003,75.269997,1016000,73.02167
2013-06-25,75.919998,76.110001,74.849998,74.970001,1036300,72.730636
2013-06-26,75.489998,76.260002,74.910004,74.940002,1151800,72.896003
2013-06-27,75.559998,75.669998,74.839996,74.959999,1151300,72.915454
2013-06-28,74.919998,75.440002,74.57,74.940002,1574000,72.896003
2013-07-01,75.169998,75.849998,74.849998,75.0,1223700,72.954364
2013-07-02,75.040001,76.559998,75.0,76.080002,1194400,74.004909
2013-07-03,75.860001,75.93,74.949997,75.419998,491400,73.362907
2013-07-05,75.800003,76.349998,75.5,76.32,429100,74.238361
2013-07-08,76.489998,77.540001,76.419998,77.080002,869100,74.977634
2013-07-09,77.370003,77.470001,76.599998,76.879997,893900,74.783084
2013-07-10,76.900002,77.769997,76.68,77.199997,826900,75.094356
2013-07-11,78.110001,78.370003,77.589996,78.169998,682300,76.0379
2013-07-12,78.260002,79.379997,77.900002,78.949997,696500,76.796624
2013-07-15,78.900002,79.589996,78.879997,79.559998,675000,77.389987
2013-07-16,79.699997,81.169998,79.559998,80.129997,1373600,77.94444
2013-07-17,80.550003,81.919998,80.440002,81.68,1272300,79.452166
2013-07-18,81.620003,82.279999,81.540001,82.209999,988600,79.967709
2013-07-19,82.190002,85.080002,81.879997,84.669998,2322700,82.360612
2013-07-22,83.849998,84.790001,83.43,84.519997,952700,82.214701
2013-07-23,84.43,84.599998,83.589996,84.5,1291100,82.19525
2013-07-24,84.5,84.57,83.739998,84.040001,873400,81.747798
2013-07-25,83.980003,84.43,82.669998,82.900002,1480300,80.638892
2013-07-26,82.599998,84.550003,82.5,84.480003,897100,82.175799
2013-07-29,83.849998,84.0,83.019997,83.620003,1209600,81.339255
2013-07-30,83.550003,83.879997,82.75,82.989998,580400,80.726434
2013-07-31,83.290001,84.0,83.07,83.480003,1000800,81.203074
2013-08-01,83.900002,84.75,83.400002,84.470001,1039800,82.16607
2013-08-02,83.889999,84.050003,83.660004,84.0,925100,81.708888
2013-08-05,83.57,84.449997,83.400002,83.940002,647900,81.650527
2013-08-06,83.769997,83.879997,82.790001,83.0,1036600,80.736163
2013-08-07,82.879997,83.0,82.32,82.589996,783300,80.337342
2013-08-08,83.349998,83.519997,82.639999,83.290001,732700,81.018254
2013-08-09,83.099998,83.279999,81.949997,82.57,585700,80.317891
2013-08-12,81.93,82.57,81.860001,82.309998,522800,80.06498
2013-08-13,82.279999,82.400002,81.720001,81.849998,548600,79.617528
2013-08-14,81.910004,82.120003,80.620003,80.900002,890700,78.693442
2013-08-15,80.5,80.550003,79.5,79.720001,772500,77.545627
2013-08-16,79.5,79.839996,79.120003,79.540001,762000,77.370536
2013-08-19,79.43,80.160004,79.360001,79.629997,799600,77.458078
2013-08-20,79.550003,80.209999,79.349998,79.849998,571400,77.672078
2013-08-21,79.5,80.120003,79.150002,79.5,622900,77.331626
2013-08-22,79.68,80.919998,79.459999,80.75,518000,78.547532
2013-08-23,80.879997,81.190002,80.150002,80.519997,763700,78.323802
2013-08-26,80.550003,81.150002,80.300003,80.459999,720500,78.265441
2013-08-27,79.660004,79.660004,78.260002,78.339996,1048900,76.203262
2013-08-28,78.43,78.730003,78.040001,78.25,611300,76.11572
2013-08-29,78.129997,79.470001,78.0,78.860001,744100,76.709083
2013-08-30,78.910004,79.269997,78.669998,79.089996,1139800,76.932805
2013-09-03,80.040001,80.470001,78.300003,78.910004,954800,76.757722
2013-09-04,78.730003,79.800003,78.699997,79.440002,884000,77.273265
2013-09-05,79.449997,79.989998,79.18,79.599998,527100,77.428897
2013-09-06,80.309998,80.389999,79.0,79.879997,799600,77.701259
2013-09-09,79.870003,80.830002,79.809998,80.699997,723200,78.498893
2013-09-10,80.959999,81.400002,80.699997,80.849998,738500,78.644803
2013-09-11,80.849998,81.32,80.589996,80.839996,784800,78.635074
2013-09-12,80.480003,81.540001,80.470001,81.239998,1104300,79.024165
2013-09-13,81.349998,81.910004,81.110001,81.889999,1363600,79.656438
2013-09-16,82.669998,83.07,81.989998,82.82,1360100,80.561072
2013-09-17,82.800003,83.199997,82.440002,83.150002,898700,80.882073
2013-09-18,83.220001,83.800003,82.480003,83.760002,1424400,81.475436
2013-09-19,83.839996,83.839996,83.330002,83.510002,673600,81.232255
2013-09-20,83.519997,83.629997,83.019997,83.110001,1157800,80.843163
2013-09-23,83.5,84.169998,83.32,83.919998,1118100,81.631068
2013-09-24,83.720001,84.349998,83.610001,83.830002,1481200,81.543526
2013-09-25,83.529999,83.760002,81.669998,81.699997,1547700,79.661672
2013-09-26,81.639999,82.470001,81.5,82.239998,992900,80.188201
2013-09-27,81.879997,82.580002,81.519997,82.300003,824400,80.246709
2013-09-30,81.620003,82.599998,81.400002,82.139999,1075300,80.090697
2013-10-01,82.290001,82.5,81.900002,82.410004,796000,80.353965
2013-10-02,82.080002,83.040001,82.080002,83.019997,1664400,80.948739
2013-10-03,82.699997,83.269997,82.120003,82.660004,1435300,80.597728
2013-10-04,82.580002,83.709999,82.580002,83.389999,1213200,81.309511
2013-10-07,82.260002,83.68,82.099998,83.209999,1114700,81.134002
2013-10-08,83.599998,84.989998,83.349998,83.370003,1895000,81.290013
2013-10-09,83.830002,85.419998,83.650002,84.690002,2192800,82.57708
2013-10-10,85.300003,85.959999,85.120003,85.93,1215800,83.786142
2013-10-11,85.589996,86.690002,85.550003,86.660004,939400,84.497932
2013-10-14,86.239998,87.919998,86.040001,87.650002,1065400,85.463231
2013-10-15,87.5,88.190002,86.300003,86.379997,2221200,84.224912
2013-10-16,86.699997,87.720001,86.699997,87.720001,851300,85.531484
2013-10-17,87.25,87.949997,87.190002,87.879997,841400,85.687488
2013-10-18,88.0,89.489998,87.839996,88.949997,1417500,86.730793
2013-10-21,88.830002,88.970001,88.239998,88.32,815900,86.116513
2013-10-22,88.389999,89.309998,87.809998,88.720001,1194700,86.506535
2013-10-23,88.68,89.93,88.339996,89.900002,1192000,87.657096
2013-10-24,81.199997,88.230003,80.550003,85.660004,2774800,83.522881
2013-10-25,85.040001,86.949997,85.040001,86.910004,1647100,84.741695
2013-10-28,86.330002,88.589996,86.120003,88.129997,1752600,85.931251
2013-10-29,88.169998,88.660004,87.720001,88.400002,1092200,86.194519
2013-10-30,88.529999,88.830002,88.110001,88.220001,1202500,86.01901
2013-10-31,88.379997,88.449997,87.459999,87.470001,1088500,85.287721
2013-11-01,87.870003,88.160004,87.300003,87.889999,999500,85.697241
2013-11-04,87.860001,89.040001,87.650002,88.879997,1501300,86.66254
2013-11-05,88.220001,89.080002,88.089996,88.940002,1263900,86.721048
2013-11-06,89.0,89.68,88.809998,89.400002,1255500,87.16957
2013-11-07,89.290001,89.690002,88.110001,88.360001,1392500,86.155516
2013-11-08,88.150002,88.669998,87.580002,88.589996,999800,86.379774
2013-11-11,88.519997,89.559998,88.410004,89.230003,1151800,87.003813
2013-11-12,88.779999,89.309998,88.349998,89.25,1102700,87.023311
2013-11-13,89.07,89.650002,88.519997,89.639999,743000,87.40358
2013-11-14,89.470001,90.75,89.400002,90.300003,1068800,88.047118
2013-11-15,90.029999,90.830002,90.029999,90.589996,1549700,88.329876
2013-11-18,90.599998,90.690002,89.279999,89.589996,663300,87.354825
2013-11-19,89.459999,90.290001,88.889999,89.940002,663300,87.696099
2013-11-20,89.809998,90.0,89.089996,89.269997,594900,87.042809
2013-11-21,89.68,89.949997,88.650002,89.169998,1580200,86.945305
2013-11-22,89.360001,89.599998,88.379997,89.239998,1296200,87.013559
2013-11-25,89.989998,90.559998,89.599998,89.739998,1175200,87.501084
2013-11-26,89.730003,91.519997,89.730003,90.599998,1840900,88.339629
2013-11-27,90.480003,90.949997,90.290001,90.620003,1312100,88.359134
2013-11-29,90.580002,91.589996,90.230003,91.410004,850100,89.129425
2013-12-02,91.239998,91.550003,90.849998,91.040001,952300,88.768653
2013-12-03,90.57,90.900002,90.029999,90.589996,922400,88.329876
2013-12-04,89.849998,90.470001,89.580002,90.07,1028500,87.822853
2013-12-05,90.129997,91.120003,90.040001,90.449997,2092900,88.193369
2013-12-06,91.5,92.379997,91.5,92.019997,887900,89.724199
2013-12-09,91.760002,92.690002,91.470001,92.440002,1150400,90.133727
2013-12-10,92.110001,92.489998,91.730003,91.879997,1031200,89.587693
2013-12-11,92.050003,92.059998,90.169998,90.339996,1021100,88.086113
2013-12-12,89.830002,90.410004,89.620003,90.0,996700,87.754599
2013-12-13,90.459999,90.739998,89.93,90.510002,768700,88.251878
2013-12-16,90.739998,91.5,90.32,90.400002,903900,88.144621
2013-12-17,90.75,90.889999,89.919998,90.629997,899400,88.368879
2013-12-18,90.769997,92.900002,90.410004,92.800003,1430600,90.484746
2013-12-19,93.629997,93.629997,91.470001,92.610001,1061000,90.299483
2013-12-20,92.800003,93.120003,92.349998,92.739998,1341800,90.426237
2013-12-23,93.120003,93.529999,92.730003,93.43,635700,91.099025
2013-12-24,93.0,93.480003,92.760002,93.099998,395800,90.971994
2013-12-26,93.139999,93.699997,93.029999,93.43,288800,91.294453
2013-12-27,93.330002,93.540001,92.919998,93.239998,360300,91.108794
2013-12-30,93.239998,93.410004,92.900002,93.199997,623200,91.069707
2013-12-31,93.5,93.650002,92.879997,93.190002,650000,91.059941
2014-01-02,92.629997,92.82,91.970001,92.239998,868800,90.131651
2014-01-03,92.580002,93.889999,92.410004,92.639999,1288200,90.522509
2014-01-06,93.790001,94.0,92.93,93.239998,1414900,91.108794
2014-01-07,93.419998,95.120003,93.419998,95.099998,1852600,92.92628
2014-01-08,95.809998,97.480003,95.480003,97.43,1880500,95.203024
2014-01-09,97.5,97.610001,96.330002,96.470001,1351500,94.264968
2014-01-10,96.300003,97.120003,95.889999,96.68,1351800,94.470167
2014-01-13,96.610001,97.120003,95.400002,95.650002,1013800,93.463711
2014-01-14,96.139999,96.919998,95.760002,96.800003,716300,94.587427
2014-01-15,96.949997,97.860001,96.43,97.709999,982300,95.476623
2014-01-16,97.800003,97.82,96.919998,97.050003,873100,94.831713
2014-01-17,96.980003,96.989998,95.639999,95.93,1083500,93.73731
2014-01-21,97.440002,97.720001,95.730003,96.449997,837800,94.245421
2014-01-22,96.470001,96.690002,95.760002,96.410004,741900,94.206342
2014-01-23,96.370003,96.889999,94.839996,95.379997,996000,93.199879
2014-01-24,94.400002,94.959999,93.239998,93.360001,1034300,91.226053
2014-01-27,93.529999,94.089996,92.5,93.209999,969100,91.079481
2014-01-28,93.400002,94.93,93.32,94.279999,1059100,92.125023
2014-01-29,93.389999,94.330002,92.919998,93.220001,1474100,91.089254
2014-01-30,93.739998,95.379997,92.900002,93.040001,1909000,90.913368
2014-01-31,93.489998,94.419998,92.5,93.970001,1473500,91.822111
2014-02-03,94.0,94.190002,90.769997,90.870003,1181200,88.79297
2014-02-04,91.330002,91.779999,90.800003,91.32,1142400,89.232681
2014-02-05,91.010002,92.510002,90.779999,92.18,1190300,90.073025
2014-02-06,92.029999,92.75,91.870003,92.550003,883600,90.43457
2014-02-07,92.809998,94.629997,92.650002,94.489998,1170600,92.330222
2014-02-10,94.080002,95.690002,94.080002,95.550003,1368800,93.365999
2014-02-11,95.269997,95.860001,94.919998,95.739998,1091400,93.551651
2014-02-12,95.550003,95.989998,94.449997,95.400002,989200,93.219426
2014-02-13,94.910004,96.209999,94.75,96.120003,898900,93.92297
2014-02-14,96.150002,96.57,95.519997,96.07,971500,93.87411
2014-02-18,96.349998,96.849998,95.839996,96.0,1261500,93.80571
2014-02-19,95.730003,96.370003,94.669998,94.699997,1269500,92.535421
2014-02-20,94.980003,95.510002,94.449997,95.300003,1821700,93.121713
2014-02-21,95.169998,96.139999,94.760002,95.400002,1323700,93.219426
2014-02-24,95.510002,96.489998,95.510002,95.589996,749800,93.405078
2014-02-25,95.290001,96.169998,94.739998,95.080002,1064500,92.90674
2014-02-26,95.120003,95.690002,94.93,95.199997,902500,93.023993
2014-02-27,95.120003,95.489998,94.510002,95.25,737500,93.072853
2014-02-28,95.470001,95.769997,93.449997,93.839996,1780400,91.695078
2014-03-03,92.959999,95.099998,92.769997,94.400002,1395900,92.242283
2014-03-04,95.57,97.370003,95.559998,97.050003,1473000,94.831713
2014-03-05,96.779999,97.400002,96.279999,97.160004,1097500,94.939199
2014-03-06,97.199997,98.870003,97.190002,98.25,1480900,96.004281
2014-03-07,98.559998,98.75,97.32,98.059998,1152000,95.818622
2014-03-10,97.949997,98.379997,97.75,98.349998,678900,96.101994
2014-03-11,98.370003,98.949997,97.629997,97.860001,1021700,95.623196
2014-03-12,96.449997,97.709999,96.449997,96.809998,1935800,94.597193
2014-03-13,97.07,97.589996,94.379997,94.449997,2717200,92.291136
2014-03-14,94.699997,95.809998,94.099998,94.150002,1833300,91.997997
2014-03-17,94.260002,94.809998,93.860001,94.309998,974200,92.154336
2014-03-18,94.370003,95.269997,94.07,95.190002,847800,93.014227
2014-03-19,95.0,96.059998,94.239998,94.730003,679000,92.564742
2014-03-20,94.669998,94.910004,94.089996,94.769997,709200,92.603821
2014-03-21,95.519997,95.650002,93.32,93.540001,1229700,91.401939
2014-03-24,94.0,94.110001,91.419998,92.059998,1335900,89.955765
2014-03-25,92.559998,93.279999,92.050003,92.980003,957700,90.854742
2014-03-26,93.150002,93.93,92.589996,92.589996,740500,90.688225
2014-03-27,92.669998,92.93,91.629997,92.760002,853000,90.854739
2014-03-28,93.010002,94.32,92.889999,93.709999,735200,91.785224
2014-03-31,94.290001,94.75,93.690002,94.580002,752700,92.637357
2014-04-01,94.309998,95.559998,94.309998,95.309998,856200,93.352359
2014-04-02,95.419998,96.849998,95.160004,96.57,969500,94.586481
2014-04-03,97.07,98.099998,96.720001,97.970001,1179400,95.957727
2014-04-04,98.300003,98.93,96.32,96.669998,1194200,94.684425
2014-04-07,96.760002,96.870003,94.739998,94.849998,1006000,92.901808
2014-04-08,94.650002,95.0,93.089996,93.849998,1629800,91.922348
2014-04-09,94.010002,96.129997,93.459999,96.019997,1381500,94.047775
2014-04-10,96.089996,96.199997,92.419998,92.669998,1040100,90.766584
2014-04-11,92.330002,93.059998,91.449997,91.5,1212200,89.620617
2014-04-14,92.57,93.389999,92.150002,93.07,1190600,91.15837
2014-04-15,92.849998,93.279999,90.480003,92.620003,1456400,90.717616
2014-04-16,93.419998,93.419998,90.970001,91.57,1175900,89.689179
2014-04-17,91.480003,92.269997,90.959999,90.989998,1152300,89.121091
2014-04-21,91.93,92.099998,91.300003,91.910004,1421600,90.0222
2014-04-22,92.0,92.269997,91.639999,91.68,1155700,89.796921
2014-04-23,91.5,91.940002,91.099998,91.449997,1302000,89.571641
2014-04-24,107.0,108.330002,100.919998,101.970001,12394500,99.875568
2014-04-25,100.970001,102.559998,99.910004,100.540001,4971700,98.474939
2014-04-28,100.470001,100.5,97.589996,98.449997,3382500,96.427863
2014-04-29,98.860001,99.339996,97.849998,97.910004,1618800,95.898961
2014-04-30,97.57,97.910004,96.550003,96.800003,1917400,94.81176
2014-05-01,97.0,98.169998,96.849998,97.5,1945800,95.497379
2014-05-02,97.589996,98.269997,97.300003,98.110001,2514900,96.094851
2014-05-05,97.129997,99.110001,96.339996,99.029999,2503100,96.995952
2014-05-06,98.779999,100.699997,98.089996,100.059998,3523100,98.004795
2014-05-07,100.110001,100.239998,98.830002,100.029999,1354000,97.975413
2014-05-08,100.099998,101.400002,98.900002,99.400002,1688200,97.358355
2014-05-09,99.18,100.349998,97.910004,99.980003,2115800,97.926444
2014-05-12,100.610001,101.349998,99.860001,100.879997,1362600,98.807952
2014-05-13,101.5,101.900002,100.480003,101.279999,1792900,99.199738
2014-05-14,101.800003,101.910004,100.589996,100.93,1641500,98.856928
2014-05-15,101.889999,102.0,99.800003,100.150002,2341500,98.09295
2014-05-16,99.949997,101.07,99.949997,100.610001,1639800,98.543501
2014-05-19,100.970001,102.669998,100.779999,102.0,1626200,99.90495
2014-05-20,101.57,102.389999,101.199997,101.559998,1313700,99.473986
2014-05-21,102.040001,102.169998,101.019997,101.510002,796100,99.425017
2014-05-22,101.519997,102.43,101.43,101.769997,1242300,99.679671
2014-05-23,102.050003,102.260002,101.43,101.839996,735600,99.748233
2014-05-27,101.959999,102.779999,101.699997,102.620003,1067600,100.512219
2014-05-28,103.089996,103.139999,102.330002,102.910004,1869100,100.796263
2014-05-29,102.919998,103.980003,102.839996,103.860001,1059100,101.726747
2014-05-30,103.739998,104.379997,103.599998,104.349998,1359600,102.206681
2014-06-02,104.309998,104.900002,103.989998,104.669998,996900,102.520108
2014-06-03,104.540001,106.470001,104.139999,106.089996,2582800,103.91094
2014-06-04,106.190002,107.239998,105.809998,106.849998,1344700,104.655331
2014-06-05,105.690002,107.290001,105.690002,106.980003,974400,104.782666
2014-06-06,106.940002,107.660004,106.760002,107.199997,1048400,104.998141
2014-06-09,107.620003,107.650002,106.309998,106.809998,782500,104.616152
2014-06-10,106.400002,106.800003,105.629997,106.599998,728200,104.410466
2014-06-11,106.419998,106.419998,105.43,105.809998,622100,103.636692
2014-06-12,105.93,105.980003,104.800003,105.32,1448000,103.156758
2014-06-13,105.809998,106.010002,105.110001,105.580002,796000,103.41142
2014-06-16,105.949997,107.0,104.910004,104.980003,1286600,102.823745
2014-06-17,104.580002,105.440002,104.459999,104.730003,1075800,102.57888
2014-06-18,104.489998,106.089996,103.970001,106.029999,898000,103.852174
2014-06-19,105.93,106.379997,104.830002,105.629997,1108400,103.460389
2014-06-20,105.489998,105.870003,105.290001,105.580002,2160100,103.41142
2014-06-23,105.739998,106.440002,104.919998,104.93,796200,102.774769
2014-06-24,105.050003,105.43,104.099998,104.160004,1084400,102.020588
2014-06-25,104.199997,105.470001,103.900002,105.370003,1052300,103.424184
2014-06-26,105.279999,105.529999,104.790001,105.120003,916400,103.178801
2014-06-27,104.550003,105.269997,104.0,104.349998,1142800,102.423016
2014-06-30,104.5,104.860001,103.400002,103.860001,1076200,101.942067
2014-07-01,103.760002,105.419998,103.760002,104.889999,905200,102.953045
2014-07-02,104.349998,105.150002,104.349998,104.860001,512500,102.9236
2014-07-03,105.050003,105.470001,104.199997,105.129997,470800,103.188611
2014-07-07,104.470001,104.730003,103.519997,104.480003,977700,102.55062
2014-07-08,104.480003,104.489998,102.879997,103.360001,826100,101.4513
2014-07-09,103.5,104.220001,103.360001,103.790001,585300,101.87336
2014-07-10,103.07,103.830002,102.0,103.669998,1080200,101.755573
2014-07-11,103.559998,103.870003,102.949997,103.790001,694700,101.87336
2014-07-14,104.279999,104.93,103.150002,103.260002,733900,101.353148
2014-07-15,103.160004,103.620003,101.970001,102.739998,1088200,100.842746
2014-07-16,103.199997,103.360001,102.389999,102.790001,869100,100.891826
2014-07-17,102.459999,102.900002,100.629997,100.709999,804900,98.850235
2014-07-18,100.769997,102.769997,99.980003,102.440002,1131800,100.548291
2014-07-21,101.980003,102.410004,101.019997,101.419998,1008900,99.547123
2014-07-22,103.809998,104.459999,101.339996,102.169998,947900,100.283273
2014-07-23,102.269997,103.68,101.910004,103.160004,1733800,101.254996
2014-07-24,99.279999,100.419998,98.400002,99.82,2814600,97.97667
2014-07-25,99.519997,101.040001,99.290001,100.809998,1474900,98.948386
2014-07-28,101.970001,102.029999,100.010002,100.57,854300,98.712821
2014-07-29,100.650002,101.309998,100.010002,100.93,1186900,99.066173
2014-07-30,101.300003,102.730003,101.279999,102.220001,1821100,100.332352
2014-07-31,101.370003,102.370003,100.0,100.07,1809700,98.222054
2014-08-01,100.080002,100.349998,99.019997,99.610001,1020400,97.770549
2014-08-04,99.610001,100.220001,98.459999,100.139999,799100,98.290761
2014-08-05,99.68,99.919998,98.129997,98.360001,1125700,96.543632
2014-08-06,98.099998,98.410004,95.959999,96.349998,2995200,94.570748
2014-08-07,97.019997,97.18,95.019997,95.309998,1750700,93.549952
2014-08-08,95.669998,96.18,94.730003,96.080002,1368900,94.305737
2014-08-11,96.57,96.959999,95.879997,96.32,873900,94.541303
2014-08-12,96.150002,97.110001,95.800003,96.709999,1556300,94.924101
2014-08-13,96.93,97.82,96.559998,97.68,1034000,95.876189
2014-08-14,97.68,98.139999,97.400002,97.830002,1428400,96.023421
2014-08-15,97.959999,98.150002,96.620003,97.480003,1171400,95.679886
2014-08-18,97.879997,99.32,97.879997,99.309998,1591900,97.476086
2014-08-19,99.610001,100.199997,99.410004,99.940002,944000,98.094457
2014-08-20,99.82,100.300003,99.349998,99.809998,1156900,97.966853
2014-08-21,99.980003,100.68,99.879997,100.620003,630700,98.7619
2014-08-22,100.440002,100.790001,99.449997,99.489998,1014300,97.652763
2014-08-25,100.239998,101.040001,99.980003,100.459999,669800,98.604851
2014-08-26,100.540001,101.209999,100.400002,100.760002,752200,98.899314
2014-08-27,100.860001,101.080002,99.720001,99.779999,853300,97.937408
2014-08-28,99.309998,99.650002,99.0,99.449997,714900,97.6135
2014-08-29,99.599998,99.599998,98.739998,99.309998,1015700,97.476086
2014-09-02,99.720001,99.720001,98.809998,99.290001,1037600,97.456459
2014-09-03,99.75,100.580002,99.419998,100.32,1054000,98.467437
2014-09-04,100.730003,102.529999,100.230003,100.650002,1193100,98.791345
2014-09-05,100.370003,101.080002,99.919998,101.07,562900,99.203587
2014-09-08,101.0,101.330002,100.57,100.919998,825800,99.056356
2014-09-09,101.559998,103.540001,101.559998,102.440002,2060300,100.548291
2014-09-10,102.809998,104.980003,102.099998,104.75,2027300,102.815631
2014-09-11,104.080002,105.379997,103.860001,105.230003,1677400,103.28677
2014-09-12,104.989998,105.68,104.440002,104.940002,1470000,103.002125
2014-09-15,104.93,104.93,104.190002,104.489998,785300,102.56043
2014-09-16,104.309998,105.160004,103.760002,104.940002,985800,103.002125
2014-09-17,104.889999,105.169998,103.57,103.970001,1239500,102.050036
2014-09-18,104.230003,104.300003,103.580002,104.25,1450500,102.324864
2014-09-19,104.68,104.919998,103.5,103.989998,1243200,102.069663
2014-09-22,103.550003,103.959999,103.029999,103.699997,1015200,101.785018
2014-09-23,102.230003,103.449997,102.099998,102.419998,1388800,100.528656
2014-09-24,102.370003,103.980003,102.120003,103.629997,1268900,101.935267
2014-09-25,103.239998,103.300003,101.25,101.25,1915600,99.594191
2014-09-26,101.330002,102.139999,101.160004,101.660004,965100,99.99749
2014-09-29,100.760002,101.699997,100.699997,101.459999,605200,99.800756
2014-09-30,101.589996,101.830002,100.550003,100.550003,1025300,98.905642
2014-10-01,100.629997,101.169998,99.5,100.760002,1687100,99.112207
2014-10-02,100.940002,102.589996,98.870003,102.199997,2721600,100.528652
2014-10-03,102.449997,102.93,102.169998,102.589996,731300,100.912274
2014-10-06,103.370003,104.440002,102.389999,102.989998,966900,101.305734
2014-10-07,102.5,102.760002,101.349998,101.400002,684900,99.74174
2014-10-08,101.82,103.709999,101.209999,103.540001,805500,101.846742
2014-10-09,103.129997,103.419998,101.519997,101.730003,1156700,100.066345
