Date,Open,High,Low,Close,Volume,Adj Close
2013-03-08,124.919998,125.029999,123.160004,124.080002,1183700,110.320774
2013-03-11,124.029999,124.290001,123.040001,124.019997,787300,110.267423
2013-03-12,123.870003,125.910004,123.550003,125.730003,1870900,111.787807
2013-03-13,125.419998,126.989998,124.849998,126.779999,1013300,112.721368
2013-03-14,126.599998,129.399994,126.419998,129.210007,1557700,114.881913
2013-03-15,128.710007,128.960007,127.589996,128.369995,1171800,114.13505
2013-03-18,127.959999,128.789993,126.610001,126.75,818700,112.694696
2013-03-19,127.139999,127.68,125.279999,126.190002,652100,112.196797
2013-03-20,126.610001,127.129997,125.860001,126.529999,567600,112.499091
2013-03-21,125.839996,126.940002,125.400002,125.449997,603300,111.53885
2013-03-22,125.559998,127.519997,125.470001,126.830002,842900,112.765827
2013-03-25,127.230003,127.550003,126.349998,126.519997,795600,112.490198
2013-03-26,126.0,127.580002,126.0,127.089996,790000,113.960777
2013-03-27,126.489998,127.019997,125.980003,126.639999,654900,113.557268
2013-03-28,126.860001,127.089996,126.120003,126.669998,989900,113.584168
2013-04-01,127.18,128.119995,126.669998,128.089996,580400,114.857471
2013-04-02,128.880005,129.199997,127.900002,128.139999,598800,114.902308
2013-04-03,128.229996,128.5,127.510002,128.0,717300,114.776772
2013-04-04,128.300003,132.229996,128.190002,132.220001,1109500,118.560819
2013-04-05,131.149994,133.539993,130.960007,133.440002,996000,119.654787
2013-04-08,133.380005,133.679993,132.559998,133.029999,726400,119.287139
2013-04-09,132.910004,133.990005,131.630005,133.5,696000,119.708586
2013-04-10,134.240005,134.240005,133.029999,133.479996,530200,119.690648
2013-04-11,133.630005,135.369995,133.509995,134.699997,735100,120.784615
2013-04-12,134.550003,135.600006,134.360001,135.570007,680800,121.564748
2013-04-15,134.720001,135.360001,132.460007,132.470001,724600,118.784993
2013-04-16,133.369995,134.309998,132.350006,133.899994,669900,120.067258
2013-04-17,133.589996,133.589996,131.119995,131.190002,1265600,117.637226
2013-04-18,131.589996,132.339996,130.460007,132.009995,519800,118.372508
2013-04-19,132.5,133.419998,131.850006,133.070007,590900,119.323014
2013-04-22,133.160004,133.160004,131.539993,132.059998,691200,118.417345
2013-04-23,132.389999,132.389999,131.100006,131.889999,713400,118.264909
2013-04-24,132.130005,133.020004,131.809998,132.080002,673100,118.435283
2013-04-25,131.960007,132.009995,130.550003,131.130005,574300,117.583427
2013-04-26,131.229996,131.550003,129.720001,130.220001,509600,116.767432
2013-04-29,130.580002,131.259995,129.839996,131.050003,440900,117.51169
2013-04-30,131.029999,133.039993,130.770004,133.039993,735700,119.296101
2013-05-01,133.5,135.729996,131.800003,132.240005,1024400,118.578757
2013-05-02,132.5,133.259995,130.110001,130.699997,874200,117.197841
2013-05-03,131.520004,131.850006,129.240005,129.789993,968700,116.381847
2013-05-06,130.210007,130.990005,129.539993,130.759995,680800,117.251641
2013-05-07,130.779999,133.199997,130.539993,133.0,594700,119.260239
2013-05-08,132.729996,133.369995,131.919998,132.770004,566900,119.054004
2013-05-09,132.460007,133.089996,132.089996,132.570007,576800,118.874668
2013-05-10,132.839996,133.539993,132.020004,133.289993,531100,119.520274
2013-05-13,133.199997,135.0,132.809998,134.789993,643400,120.865315
2013-05-14,134.570007,136.649994,134.570007,136.639999,1020200,122.524203
2013-05-15,136.759995,137.220001,135.699997,137.179993,1063600,123.008412
2013-05-16,136.610001,139.309998,136.610001,138.020004,1082700,123.761645
2013-05-17,138.100006,139.009995,138.009995,138.690002,892200,124.362428
2013-05-20,138.649994,141.039993,138.570007,140.639999,923600,126.110977
2013-05-21,141.0,141.949997,140.490005,141.460007,509500,126.846272
2013-05-22,141.669998,141.830002,138.039993,138.559998,1483300,124.245853
2013-05-23,137.0,138.990005,136.089996,138.990005,5081300,124.631438
2013-05-24,138.369995,138.789993,137.289993,138.580002,808300,124.263791
2013-05-28,139.550003,140.289993,135.869995,136.580002,1198100,122.470404
2013-05-29,135.649994,136.919998,132.300003,136.660004,2020000,122.542141
2013-05-30,136.660004,137.0,133.139999,133.360001,824400,119.583049
2013-05-31,132.880005,134.800003,132.539993,132.660004,1733200,118.955367
2013-06-03,132.669998,136.080002,131.600006,135.240005,1204100,121.268838
2013-06-04,135.600006,137.0,134.869995,136.050003,1219500,121.995157
2013-06-05,135.789993,136.419998,133.960007,134.259995,709300,120.390068
2013-06-06,134.139999,135.289993,132.910004,134.5,697300,120.605279
2013-06-07,134.279999,134.770004,132.240005,134.479996,571900,120.587342
2013-06-10,134.490005,134.940002,132.929993,133.449997,501100,119.663749
2013-06-11,132.910004,132.910004,131.029999,131.080002,933000,117.538589
2013-06-12,131.550003,131.550003,129.0,129.300003,710600,115.942476
2013-06-13,129.710007,135.039993,129.600006,134.559998,822200,120.659079
2013-06-14,134.460007,135.820007,133.449997,134.589996,536500,120.685979
2013-06-17,135.309998,136.029999,133.490005,134.259995,855400,120.390068
2013-06-18,134.360001,135.800003,133.889999,134.899994,456000,120.963951
2013-06-19,134.809998,135.220001,130.149994,130.770004,554000,117.260616
2013-06-20,129.979996,130.110001,126.910004,127.970001,904500,114.749872
2013-06-21,128.639999,132.789993,128.639999,131.690002,1298400,118.085573
2013-06-24,130.429993,136.880005,128.669998,133.539993,1358200,119.744448
2013-06-25,134.910004,136.440002,133.550003,135.440002,1075600,121.448174
2013-06-26,135.850006,137.550003,134.940002,135.199997,1182300,122.198352
2013-06-27,136.360001,137.380005,135.800003,136.470001,1145200,123.346225
2013-06-28,136.110001,136.919998,134.830002,134.910004,1675100,121.936246
2013-07-01,134.809998,137.460007,134.809998,135.350006,984000,122.333935
2013-07-02,135.199997,137.440002,135.199997,136.949997,964900,123.780062
2013-07-03,136.410004,136.800003,134.300003,135.729996,528100,122.677383
2013-07-05,135.729996,136.130005,132.080002,135.009995,788800,122.026621
2013-07-08,135.110001,136.350006,134.139999,134.419998,690500,121.493363
2013-07-09,135.070007,137.929993,134.539993,137.309998,637300,124.105442
2013-07-10,137.289993,137.589996,135.679993,137.5,633000,124.277173
2013-07-11,138.669998,141.029999,138.669998,140.380005,761700,126.880219
2013-07-12,140.990005,141.160004,139.669998,140.449997,974800,126.94348
2013-07-15,139.759995,140.740005,139.179993,139.669998,304300,126.238491
2013-07-16,139.710007,141.529999,139.649994,140.330002,444700,126.835025
2013-07-17,140.470001,141.309998,139.380005,140.589996,422200,127.070017
2013-07-18,141.080002,141.710007,140.059998,141.039993,706600,127.476739
2013-07-19,140.960007,141.389999,139.509995,140.360001,1109800,126.862139
2013-07-22,140.470001,141.229996,140.029999,140.770004,511400,127.232714
2013-07-23,141.130005,141.279999,139.880005,140.330002,726400,126.835025
2013-07-24,140.190002,140.610001,137.039993,138.089996,830600,124.810432
2013-07-25,137.570007,138.830002,135.580002,137.940002,959200,124.674862
2013-07-26,137.389999,139.070007,136.839996,138.979996,443300,125.614843
2013-07-29,138.410004,138.759995,137.169998,137.639999,499900,124.403709
2013-07-30,138.660004,139.059998,136.630005,137.25,682200,124.051214
2013-07-31,138.160004,138.339996,133.839996,135.339996,963700,122.324888
2013-08-01,135.880005,136.470001,134.550003,134.910004,592200,121.936246
2013-08-02,134.910004,136.229996,133.789993,133.949997,644700,121.06856
2013-08-05,132.110001,134.070007,132.110001,133.179993,491800,120.372604
2013-08-06,133.190002,134.460007,132.389999,133.119995,507800,120.318376
2013-08-07,132.509995,133.149994,131.669998,132.220001,582100,119.504931
2013-08-08,132.740005,132.979996,131.220001,132.029999,546700,119.3332
2013-08-09,132.100006,133.880005,131.619995,133.119995,494700,120.318376
2013-08-12,132.970001,132.970001,130.539993,131.770004,479700,119.098208
2013-08-13,131.910004,131.910004,129.220001,129.710007,501600,117.236312
2013-08-14,129.839996,130.059998,128.389999,128.550003,423400,116.187862
2013-08-15,125.589996,128.759995,125.290001,125.389999,770200,113.331743
2013-08-16,125.470001,125.559998,122.559998,122.790001,1502700,110.981776
2013-08-19,122.410004,123.489998,121.980003,122.360001,720700,110.593127
2013-08-20,122.410004,124.489998,122.410004,123.849998,817600,111.939838
2013-08-21,123.269997,125.540001,121.529999,123.760002,580500,111.858496
2013-08-22,124.019997,125.879997,122.75,125.199997,684600,113.160012
2013-08-23,125.709999,126.309998,124.150002,126.230003,500400,114.090967
2013-08-26,126.18,127.370003,125.860001,126.800003,692800,114.606152
2013-08-27,123.339996,126.739998,123.339996,125.779999,425700,113.684238
2013-08-28,125.730003,125.839996,123.870003,124.449997,458600,112.482137
2013-08-29,123.459999,124.639999,122.489998,124.300003,408000,112.346567
2013-08-30,124.599998,125.519997,123.470001,123.900002,547500,111.985032
2013-09-03,124.779999,124.82,121.330002,122.720001,789500,110.918508
2013-09-04,122.470001,125.0,121.809998,124.339996,515900,112.382714
2013-09-05,124.220001,124.239998,122.209999,123.650002,454600,111.759074
2013-09-06,124.519997,126.650002,124.269997,125.589996,523900,113.512507
2013-09-09,126.43,128.220001,125.769997,128.190002,562300,115.862481
2013-09-10,128.440002,128.759995,126.959999,128.330002,350600,115.989017
2013-09-11,128.690002,130.0,127.68,129.940002,446900,117.44419
2013-09-12,129.660004,130.610001,128.660004,129.399994,583100,116.956112
2013-09-13,128.729996,130.139999,128.479996,129.190002,428600,116.766315
2013-09-16,131.679993,132.639999,129.490005,130.020004,414300,117.516499
2013-09-17,129.339996,131.399994,129.009995,129.210007,401500,116.784395
2013-09-18,129.429993,135.160004,128.830002,134.839996,1071700,121.872971
2013-09-19,134.869995,136.270004,133.830002,135.309998,831100,122.297774
2013-09-20,135.220001,135.5,133.039993,133.039993,1055000,120.246067
2013-09-23,132.509995,133.75,131.399994,131.779999,681300,119.107241
2013-09-24,131.839996,132.179993,129.350006,129.570007,621200,117.109776
2013-09-25,129.699997,131.419998,128.860001,130.919998,651300,118.329944
2013-09-26,130.600006,130.600006,128.789993,129.699997,523300,118.19325
2013-09-27,129.350006,130.520004,128.440002,129.300003,505800,117.828743
2013-09-30,128.75,130.380005,126.580002,127.089996,727900,115.814804
2013-10-01,127.089996,129.710007,126.839996,127.690002,1004400,116.361578
2013-10-02,128.990005,128.990005,126.610001,128.880005,905000,117.446006
2013-10-03,128.130005,128.970001,125.830002,126.260002,562100,115.058445
2013-10-04,126.660004,127.190002,124.559998,124.910004,696000,113.828216
2013-10-07,123.660004,126.32,123.650002,124.989998,733000,113.901113
2013-10-08,125.93,125.93,123.75,123.870003,648700,112.880482
2013-10-09,123.93,125.809998,123.93,124.629997,431700,113.573051
2013-10-10,125.43,128.410004,125.349998,128.410004,533900,117.017702
2013-10-11,127.739998,129.009995,126.480003,128.960007,512000,117.51891
2013-10-14,127.970001,128.809998,127.510002,128.610001,414700,117.199956
2013-10-15,127.910004,129.399994,127.650002,128.5,371500,117.099714
2013-10-16,129.279999,131.429993,128.520004,131.179993,724600,119.541943
2013-10-17,131.029999,133.470001,130.660004,133.25,494300,121.428303
2013-10-18,133.570007,133.669998,131.679993,132.639999,604500,120.872421
2013-10-21,132.5,132.880005,131.559998,132.710007,422600,120.936217
2013-10-22,133.610001,135.149994,131.929993,134.25,626600,122.339585
2013-10-23,134.059998,134.5,132.830002,134.199997,471400,122.294018
2013-10-24,127.940002,132.220001,126.059998,128.5,1109400,117.099714
2013-10-25,127.900002,132.139999,127.900002,131.470001,1039500,119.806223
2013-10-28,131.770004,131.869995,128.0,129.020004,856900,117.573585
2013-10-29,128.919998,128.979996,126.169998,127.07,775700,115.796581
2013-10-30,127.0,127.480003,125.669998,126.669998,591800,115.432067
2013-10-31,126.860001,127.220001,123.809998,125.050003,1402000,113.955795
2013-11-01,125.860001,126.110001,124.330002,125.709999,703900,114.557237
2013-11-04,125.769997,126.18,125.290001,126.010002,660500,114.830625
2013-11-05,125.440002,125.879997,123.779999,124.0,465600,112.998946
2013-11-06,124.610001,125.010002,124.239998,124.419998,455700,113.381683
2013-11-07,124.459999,124.470001,122.82,122.82,647200,111.923633
2013-11-08,121.959999,122.139999,120.269997,121.839996,805900,111.030574
2013-11-11,122.139999,123.220001,121.889999,122.389999,602300,111.531782
2013-11-12,122.5,122.5,120.279999,121.279999,728500,110.520259
2013-11-13,120.589996,121.889999,120.290001,121.870003,606600,111.057918
2013-11-14,122.669998,123.779999,121.93,121.989998,388200,111.167268
2013-11-15,121.699997,122.519997,119.910004,120.220001,837100,109.554302
2013-11-18,120.220001,120.75,118.5,118.93,771600,108.378748
2013-11-19,118.93,119.370003,117.550003,118.07,624600,107.595045
2013-11-20,118.129997,119.690002,116.790001,117.449997,589800,107.030047
2013-11-21,117.839996,118.669998,117.010002,118.360001,566300,107.859317
2013-11-22,118.290001,118.839996,117.050003,117.559998,569000,107.130289
2013-11-25,118.129997,118.82,116.120003,116.860001,534400,106.492395
2013-11-26,117.0,117.779999,116.110001,117.339996,1025500,106.929806
2013-11-27,117.339996,119.900002,117.300003,119.720001,706300,109.098661
2013-11-29,119.970001,119.970001,118.110001,118.559998,462900,108.041571
2013-12-02,118.18,119.169998,117.199997,117.720001,684800,107.276097
2013-12-03,116.029999,119.839996,116.029999,118.559998,554000,108.041571
2013-12-04,117.760002,122.290001,117.739998,120.739998,1612500,110.028165
2013-12-05,119.18,122.290001,118.970001,120.629997,784000,109.927924
2013-12-06,119.980003,121.800003,119.980003,121.699997,793200,110.902995
2013-12-09,121.699997,122.57,121.360001,122.110001,666500,111.276624
2013-12-10,121.230003,122.75,121.089996,122.209999,752300,111.367751
2013-12-11,122.529999,122.529999,120.43,120.550003,1041900,109.855027
2013-12-12,121.489998,122.239998,119.610001,119.669998,1277800,109.053094
2013-12-13,120.199997,121.040001,118.610001,119.239998,827900,108.661243
2013-12-16,119.480003,119.900002,118.93,119.040001,803900,108.478989
2013-12-17,118.809998,119.239998,117.639999,117.93,868200,107.467466
2013-12-18,118.300003,119.849998,116.370003,119.629997,1129400,109.016642
2013-12-19,119.660004,119.989998,117.110001,118.010002,751800,107.54037
2013-12-20,117.970001,118.779999,117.639999,118.760002,1523800,108.223831
2013-12-23,119.580002,119.760002,117.839996,117.989998,735200,107.52214
2013-12-24,118.0,118.5,117.720001,118.269997,342500,107.777298
2013-12-26,119.169998,119.550003,118.040001,118.730003,507400,108.196494
2013-12-27,118.230003,119.07,117.550003,118.910004,866800,109.345955
2013-12-30,119.269997,119.309998,118.25,118.550003,415900,109.01491
2013-12-31,118.57,119.220001,117.940002,118.230003,758800,108.720648
2014-01-02,118.25,119.260002,117.68,118.239998,901900,108.729838
2014-01-03,117.739998,120.290001,117.739998,119.760002,737600,110.127587
2014-01-06,120.540001,121.57,119.760002,121.540001,1414000,111.764419
2014-01-07,121.550003,122.129997,120.330002,121.019997,984200,111.286239
2014-01-08,120.610001,122.169998,120.129997,121.32,889800,111.562113
2014-01-09,119.440002,121.739998,119.440002,120.889999,624300,111.166698
2014-01-10,121.349998,122.099998,120.879997,121.800003,638100,112.003509
2014-01-13,121.330002,122.190002,120.410004,120.830002,651300,111.111526
2014-01-14,121.190002,122.07,120.870003,121.730003,642200,111.939139
2014-01-15,121.970001,123.0,121.809998,122.639999,786600,112.775944
2014-01-16,123.449997,123.57,122.449997,122.849998,892800,112.969052
2014-01-17,122.970001,123.230003,121.669998,121.879997,898500,112.077069
2014-01-21,122.489998,122.989998,121.730003,122.139999,792800,112.316159
2014-01-22,122.540001,123.120003,121.589996,121.910004,1153700,112.104662
2014-01-23,121.220001,121.419998,120.459999,120.650002,1134900,110.946003
2014-01-24,118.980003,120.120003,118.980003,119.519997,1204800,109.906886
2014-01-27,118.839996,120.220001,118.379997,118.379997,973600,108.858578
2014-01-28,118.0,119.519997,117.510002,117.529999,1482500,108.076945
2014-01-29,121.360001,124.779999,117.059998,117.620003,1855400,108.15971
2014-01-30,114.160004,123.269997,114.160004,122.160004,2720200,112.334554
2014-01-31,121.300003,124.050003,121.300003,123.5,1584800,113.566773
2014-02-03,123.5,124.459999,123.110001,123.290001,1407900,113.373665
2014-02-04,123.860001,125.080002,123.080002,124.959999,1474400,114.909343
2014-02-05,124.629997,126.32,124.239998,126.019997,1428300,115.884084
2014-02-06,126.169998,127.099998,126.080002,126.989998,864600,116.776067
2014-02-07,127.300003,128.130005,126.779999,127.809998,901600,117.530114
2014-02-10,128.270004,129.779999,127.669998,129.330002,1070900,118.927862
2014-02-11,129.020004,130.869995,128.649994,129.649994,1258100,119.222117
2014-02-12,129.600006,129.940002,128.630005,128.860001,1444000,118.495664
2014-02-13,128.550003,129.479996,128.240005,128.339996,996900,118.017484
2014-02-14,128.399994,129.050003,128.339996,128.990005,582700,118.615212
2014-02-18,128.740005,129.759995,128.5,129.5,691800,119.084188
2014-02-19,129.380005,129.820007,128.110001,128.350006,673300,118.026689
2014-02-20,128.770004,129.320007,127.779999,128.889999,737600,118.52325
2014-02-21,128.75,129.580002,127.82,128.660004,623000,118.311753
2014-02-24,128.770004,130.199997,128.520004,129.220001,694600,118.826709
2014-02-25,128.839996,129.740005,128.619995,129.229996,766000,118.8359
2014-02-26,129.910004,129.940002,128.039993,128.429993,694100,118.100242
2014-02-27,128.559998,128.740005,126.949997,127.300003,723800,117.061138
2014-02-28,127.610001,129.470001,127.110001,128.970001,1131000,118.596817
2014-03-03,128.690002,129.559998,128.460007,129.009995,689200,118.633594
2014-03-04,130.240005,130.5,129.619995,130.460007,531100,119.96698
2014-03-05,130.070007,130.389999,127.900002,128.839996,745000,118.477269
2014-03-06,128.839996,128.949997,127.309998,127.839996,823200,117.5577
2014-03-07,127.769997,128.419998,126.940002,128.220001,805000,117.90714
2014-03-10,128.169998,128.410004,126.940002,127.550003,464800,117.291031
2014-03-11,127.769997,128.800003,127.220001,128.630005,450900,118.284167
2014-03-12,128.320007,129.190002,128.089996,129.149994,633400,118.762333
2014-03-13,129.470001,129.5,127.589996,129.139999,622600,118.753142
2014-03-14,129.050003,130.360001,129.050003,129.75,692900,119.31408
2014-03-17,130.0,130.580002,129.229996,130.100006,682600,119.635935
2014-03-18,129.970001,130.360001,129.399994,130.080002,795300,119.617539
2014-03-19,130.160004,130.830002,127.730003,129.039993,1723000,118.66118
2014-03-20,128.509995,129.479996,128.050003,128.710007,1300300,118.357734
2014-03-21,129.970001,130.600006,128.660004,129.839996,1273800,119.396838
2014-03-24,130.220001,130.399994,128.820007,129.630005,734500,119.203736
2014-03-25,130.330002,131.800003,129.660004,131.570007,617400,120.987702
2014-03-26,131.529999,131.529999,129.699997,130.050003,930200,119.589953
2014-03-27,128.75,129.899994,128.389999,129.539993,897700,120.193043
2014-03-28,130.179993,130.960007,129.75,130.130005,854200,120.740482
2014-03-31,130.539993,132.169998,129.399994,131.320007,1184800,121.84462
2014-04-01,131.320007,131.449997,130.039993,131.270004,770600,121.798225
2014-04-02,131.050003,132.270004,130.470001,131.800003,727800,122.289982
2014-04-03,137.690002,137.690002,131.539993,132.080002,1130600,122.549777
2014-04-04,132.869995,134.100006,131.880005,133.429993,1160000,123.80236
2014-04-07,133.399994,134.940002,133.309998,133.550003,838000,123.913711
2014-04-08,133.380005,133.990005,132.820007,133.820007,720100,124.164233
2014-04-09,133.740005,134.360001,133.029999,133.330002,662000,123.709584
2014-04-10,133.470001,134.479996,132.270004,132.820007,868000,123.236388
2014-04-11,132.410004,133.309998,131.710007,132.25,999700,122.707509
2014-04-14,132.949997,133.669998,132.25,133.25,578500,123.635354
2014-04-15,133.149994,134.690002,132.550003,134.550003,942900,124.841556
2014-04-16,134.830002,135.240005,134.210007,135.199997,946500,125.444649
2014-04-17,134.630005,134.889999,132.960007,133.639999,1200900,123.997213
2014-04-21,133.559998,134.5,133.279999,134.25,853000,124.563199
2014-04-22,134.179993,134.710007,132.770004,134.570007,565600,124.860117
2014-04-23,133.800003,134.910004,133.029999,133.350006,1112500,123.728145
2014-04-24,132.440002,135.020004,132.070007,133.940002,957100,124.27557
2014-04-25,134.039993,135.449997,133.910004,135.330002,722100,125.565274
2014-04-28,135.779999,137.199997,135.779999,136.839996,901500,126.966315
2014-04-29,137.0,137.229996,135.860001,136.539993,564800,126.687958
2014-04-30,136.539993,137.100006,135.449997,136.550003,591000,126.697246
2014-05-01,136.759995,136.979996,135.0,136.369995,720600,126.530226
2014-05-02,135.869995,137.119995,135.389999,137.070007,835200,127.179729
2014-05-05,136.619995,138.300003,136.270004,138.240005,491400,128.265306
2014-05-06,137.259995,138.119995,137.050003,137.520004,529900,127.597257
2014-05-07,138.289993,139.720001,137.440002,139.110001,1047300,129.072527
2014-05-08,139.080002,140.0,138.619995,139.649994,679800,129.573557
2014-05-09,139.529999,139.990005,138.490005,139.330002,602800,129.276654
2014-05-12,139.399994,140.639999,139.270004,140.440002,566900,130.306563
2014-05-13,139.960007,141.289993,138.839996,139.139999,584000,129.100361
2014-05-14,139.399994,139.839996,138.630005,139.080002,413600,129.044693
2014-05-15,139.220001,140.440002,138.820007,140.229996,1192100,130.111709
2014-05-16,140.039993,140.699997,139.470001,140.630005,742800,130.482855
2014-05-19,140.399994,141.0,139.699997,140.860001,763300,130.696256
2014-05-20,140.289993,141.039993,139.660004,140.350006,753500,130.22306
2014-05-21,140.429993,141.199997,139.309998,139.830002,650700,129.740577
2014-05-22,139.690002,140.380005,139.070007,139.360001,604300,129.304488
2014-05-23,139.660004,140.130005,139.449997,140.059998,477700,129.953977
2014-05-27,140.270004,141.0,140.160004,140.619995,738200,130.473568
2014-05-28,140.619995,140.830002,139.550003,140.270004,846000,130.148831
2014-05-29,140.440002,140.649994,139.520004,140.360001,606700,130.232333
2014-05-30,140.509995,141.949997,139.850006,141.839996,1669500,131.60554
2014-06-02,141.740005,142.429993,141.679993,141.850006,1003700,131.614828
2014-06-03,141.509995,142.580002,141.419998,142.369995,498300,132.097297
2014-06-04,142.0,142.910004,141.860001,142.639999,581500,132.347819
2014-06-05,142.779999,144.509995,142.199997,144.410004,670800,133.990109
2014-06-06,144.339996,144.410004,142.059998,142.559998,746200,132.27359
2014-06-09,142.630005,143.279999,139.360001,139.919998,1266800,129.824079
2014-06-10,139.509995,140.229996,138.789993,139.089996,867600,129.053966
2014-06-11,139.089996,139.449997,138.259995,138.949997,624900,128.924068
2014-06-12,138.910004,139.669998,138.070007,139.289993,731400,129.239532
2014-06-13,139.660004,140.279999,138.520004,140.020004,569600,129.916869
2014-06-16,139.720001,140.279999,138.949997,139.149994,561300,129.109635
2014-06-17,139.089996,140.300003,138.509995,140.25,1174900,130.13027
2014-06-18,139.75,141.039993,138.820007,140.75,637800,130.594192
2014-06-19,140.679993,141.410004,140.449997,141.399994,703400,131.197286
2014-06-20,141.979996,142.0,140.440002,141.300003,1671900,131.10451
2014-06-23,141.279999,142.350006,140.949997,141.720001,680800,131.494203
2014-06-24,141.279999,142.490005,141.279999,142.470001,550900,132.190087
2014-06-25,142.020004,142.949997,142.020004,142.839996,571300,132.533385
2014-06-26,141.529999,142.009995,140.929993,141.369995,363600,132.243402
2014-06-27,141.110001,142.410004,140.919998,142.350006,453100,133.160145
2014-06-30,142.559998,143.050003,140.899994,142.190002,624700,133.010471
2014-07-01,142.139999,142.949997,141.350006,142.399994,744800,133.206905
2014-07-02,142.440002,142.600006,141.289993,142.550003,363100,133.34723
2014-07-03,142.309998,142.649994,140.919998,142.029999,304400,132.860797
2014-07-07,141.809998,142.929993,141.800003,142.679993,519500,133.468828
2014-07-08,142.399994,144.0,142.350006,143.460007,404600,134.198486
2014-07-09,143.899994,144.0,142.389999,143.509995,476000,134.245246
2014-07-10,142.839996,144.820007,142.679993,143.800003,624000,134.516533
2014-07-11,143.479996,144.300003,143.059998,143.860001,530800,134.572657
2014-07-14,144.119995,145.320007,143.630005,145.270004,494400,135.891633
2014-07-15,145.330002,146.339996,145.0,146.050003,709300,136.621277
2014-07-16,146.25,146.850006,145.529999,146.679993,485600,137.210595
2014-07-17,146.009995,146.929993,145.509995,146.119995,564400,136.68675
2014-07-18,146.419998,147.550003,145.789993,147.320007,663400,137.809292
2014-07-21,147.119995,147.169998,146.270004,146.270004,457800,136.827075
2014-07-22,146.490005,147.300003,146.25,146.369995,671300,136.920611
2014-07-23,146.380005,146.679993,145.139999,145.139999,1216900,135.770021
2014-07-24,150.0,151.0,146.399994,149.149994,1495300,139.521138
2014-07-25,148.869995,148.960007,147.570007,147.979996,594800,138.426672
2014-07-28,148.100006,150.869995,148.100006,150.199997,682300,140.503354
2014-07-29,149.589996,150.449997,148.669998,149.639999,668100,139.979509
2014-07-30,149.639999,151.399994,149.639999,150.979996,844600,141.232998
2014-07-31,150.320007,150.860001,148.059998,148.080002,978200,138.520222
2014-08-01,148.210007,149.770004,147.910004,148.679993,898100,139.081479
2014-08-04,148.600006,150.720001,147.529999,150.309998,535300,140.606253
2014-08-05,149.389999,150.320007,148.289993,148.830002,610100,139.221804
2014-08-06,149.210007,149.600006,148.160004,149.380005,566400,139.736299
2014-08-07,149.550003,150.059998,148.460007,149.070007,570800,139.446315
2014-08-08,149.570007,149.839996,148.460007,149.800003,508100,140.129183
2014-08-11,149.800003,151.259995,149.479996,150.539993,507200,140.821401
2014-08-12,150.119995,151.130005,150.059998,150.440002,576300,140.727865
2014-08-13,150.399994,152.949997,150.399994,152.449997,582200,142.608098
2014-08-14,152.270004,152.820007,150.869995,151.490005,529400,141.710082
2014-08-15,151.429993,151.800003,150.110001,150.960007,1613000,141.214299
2014-08-18,151.820007,153.330002,151.559998,153.279999,609100,143.384517
2014-08-19,153.649994,154.389999,152.589996,154.050003,550100,144.104811
2014-08-20,153.610001,155.619995,152.910004,155.020004,968000,145.012191
2014-08-21,154.990005,156.160004,154.880005,155.429993,757800,145.395711
2014-08-22,155.070007,155.320007,152.630005,153.630005,904200,143.711927
2014-08-25,154.330002,154.5,152.720001,153.210007,712100,143.319043
2014-08-26,153.199997,153.580002,152.75,153.149994,503300,143.262905
2014-08-27,153.380005,154.009995,152.610001,153.199997,618600,143.30968
2014-08-28,152.419998,153.75,151.929993,152.649994,517500,142.795184
2014-08-29,153.0,154.490005,152.630005,154.100006,747200,144.151586
2014-09-02,154.350006,154.490005,153.139999,154.149994,510900,144.198347
2014-09-03,154.199997,154.539993,153.289993,154.309998,758100,144.348021
2014-09-04,154.110001,155.669998,153.740005,154.490005,535100,144.516408
2014-09-05,154.669998,155.960007,154.059998,155.860001,712600,145.797958
2014-09-08,156.149994,157.160004,156.130005,156.639999,787000,146.527602
2014-09-09,156.240005,156.470001,155.320007,155.830002,433300,145.769896
2014-09-10,152.5,153.0,148.789993,148.979996,2372300,139.362114
2014-09-11,148.990005,150.169998,148.429993,149.479996,1332500,139.829835
2014-09-12,149.289993,149.289993,144.100006,144.970001,1124900,135.610998
2014-09-15,144.699997,146.220001,143.360001,144.100006,946000,134.797168
2014-09-16,144.410004,145.839996,144.389999,145.410004,943000,136.022594
2014-09-17,145.910004,146.740005,145.059998,145.350006,994000,135.96647
2014-09-18,145.460007,146.119995,143.820007,144.25,1678900,134.937478
2014-09-19,144.940002,145.710007,144.070007,145.0,2732200,135.63906
2014-09-22,144.710007,145.309998,144.220001,145.0,1253300,135.63906
2014-09-23,145.039993,146.179993,144.339996,144.369995,917900,135.049727
2014-09-24,144.229996,145.470001,141.949997,142.050003,1409700,132.879509
2014-09-25,142.169998,142.580002,140.600006,140.940002,1068700,131.841168
2014-09-26,140.919998,141.419998,139.270004,141.029999,995700,133.020166
2014-09-29,140.389999,140.979996,139.399994,140.929993,747400,132.92584
2014-09-30,140.929993,141.600006,139.649994,140.970001,1382600,132.963576
2014-10-01,141.130005,142.619995,141.0,141.589996,1555700,133.548359
2014-10-02,141.149994,142.610001,141.149994,141.919998,1085600,133.859618
2014-10-03,142.380005,143.130005,141.550003,142.690002,856900,134.58589
2014-10-06,142.779999,143.850006,142.160004,142.910004,606900,134.793396
2014-10-07,142.75,143.839996,142.160004,142.229996,583400,134.152009
