Date,Open,High,Low,Close,Volume,Adj Close
2013-02-25,78.360001,78.949997,75.739998,75.830002,6143800,70.506399
2013-02-26,76.339996,76.769997,74.989998,76.330002,6506100,70.971297
2013-02-27,76.209999,78.18,75.980003,77.900002,4923100,72.431076
2013-02-28,77.82,78.580002,77.470001,77.849998,5396500,72.384583
2013-03-01,77.349998,77.919998,76.919998,77.639999,4893300,72.189327
2013-03-04,77.489998,77.589996,75.720001,76.5,5076700,71.129361
2013-03-05,77.239998,77.599998,76.279999,76.949997,8957500,71.547766
2013-03-06,77.540001,77.769997,76.449997,77.160004,4648700,71.743029
2013-03-07,77.199997,78.0,77.099998,77.82,3620500,72.35669
2013-03-08,78.019997,78.440002,77.239998,77.959999,3916100,72.486861
2013-03-11,77.57,77.860001,77.120003,77.779999,4377600,72.319498
2013-03-12,77.980003,78.370003,77.010002,77.440002,5544100,72.003371
2013-03-13,77.709999,77.830002,77.239998,77.389999,3744000,71.956878
2013-03-14,77.839996,78.93,77.580002,78.75,5630900,73.221401
2013-03-15,78.480003,79.739998,78.480003,79.400002,8072800,73.825769
2013-03-18,77.330002,77.790001,76.110001,76.339996,9343800,70.98059
2013-03-19,76.629997,76.629997,73.010002,73.980003,14392200,68.786279
2013-03-20,74.18,74.25,73.410004,73.790001,8933000,68.609615
2013-03-21,73.32,74.010002,73.25,73.440002,6693800,68.284188
2013-03-22,73.839996,74.389999,73.559998,74.370003,6395500,69.148899
2013-03-25,74.720001,74.949997,73.360001,73.860001,5960100,68.674701
2013-03-26,74.410004,74.519997,73.830002,74.419998,6183800,69.195384
2013-03-27,73.889999,75.269997,73.550003,75.099998,5632400,69.827645
2013-03-28,74.970001,75.639999,74.5,74.889999,7267200,69.632389
2013-04-01,75.080002,75.230003,73.360001,74.019997,5535800,68.823464
2013-04-02,74.480003,75.220001,74.010002,74.809998,7297900,69.558004
2013-04-03,74.82,75.150002,73.510002,74.010002,9089700,68.814172
2013-04-04,73.910004,74.32,73.410004,73.940002,5456900,68.749086
2013-04-05,73.089996,74.489998,72.699997,74.349998,4829200,69.130299
2013-04-08,74.300003,75.099998,74.099998,74.959999,3874200,69.697475
2013-04-09,75.110001,75.779999,74.529999,75.43,4047700,70.13448
2013-04-10,75.470001,77.300003,75.449997,76.989998,7208300,71.584958
2013-04-11,77.190002,77.559998,76.519997,77.139999,5097900,71.724429
2013-04-12,76.620003,76.75,74.889999,75.660004,6829700,70.348336
2013-04-15,74.610001,74.610001,71.599998,71.889999,11536400,66.843002
2013-04-16,72.760002,73.440002,71.760002,73.290001,7792200,68.144718
2013-04-17,72.389999,72.389999,70.199997,70.970001,10266600,65.987592
2013-04-18,71.400002,71.660004,70.190002,71.0,8245500,66.015485
2013-04-19,73.699997,73.699997,69.080002,69.949997,13971800,65.039197
2013-04-22,71.010002,71.57,69.760002,71.230003,9191500,66.229341
2013-04-23,71.639999,71.989998,70.830002,71.940002,7122100,66.889495
2013-04-24,72.410004,73.709999,72.059998,73.169998,8791200,68.03314
2013-04-25,73.25,74.07,72.800003,73.440002,7380700,68.284188
2013-04-26,73.32,73.769997,72.629997,73.339996,5270100,68.191203
2013-04-29,73.559998,74.279999,72.940002,74.029999,5212200,68.832764
2013-04-30,74.169998,74.620003,73.339996,74.43,7392800,69.204684
2013-05-01,73.93,74.18,73.339996,73.790001,6586500,68.609615
2013-05-02,73.82,74.580002,73.459999,74.25,4641400,69.037321
2013-05-03,75.040001,76.400002,75.010002,75.720001,6582600,70.404121
2013-05-06,75.720001,76.419998,75.480003,76.160004,4501800,70.813233
2013-05-07,76.589996,77.449997,76.410004,76.889999,5866100,71.49198
2013-05-08,76.870003,77.690002,76.529999,77.589996,4793800,72.142834
2013-05-09,77.480003,77.660004,76.739998,77.25,4382700,71.826707
2013-05-10,76.940002,77.040001,75.830002,76.82,6331900,71.426895
2013-05-13,76.739998,77.410004,76.599998,77.040001,8105600,71.631451
2013-05-14,76.730003,77.269997,76.580002,76.860001,6602300,71.464088
2013-05-15,75.589996,76.230003,74.959999,75.68,9423800,70.366929
2013-05-16,75.760002,76.169998,75.07,75.269997,6200800,69.985709
2013-05-17,75.900002,76.169998,74.879997,75.739998,9533300,70.422714
2013-05-20,75.559998,77.489998,75.419998,77.419998,9940800,71.984771
2013-05-21,77.389999,77.839996,76.669998,77.080002,6334800,71.668644
2013-05-22,76.949997,77.790001,75.110001,75.580002,9235500,70.27395
2013-05-23,74.440002,75.449997,73.82,75.379997,6712900,70.087987
2013-05-24,74.669998,74.879997,73.660004,74.660004,6632100,69.41854
2013-05-28,75.870003,76.18,75.25,75.400002,6700100,70.106587
2013-05-29,74.82,75.32,74.279999,74.980003,4889900,69.716074
2013-05-30,74.580002,75.199997,73.949997,74.809998,5747400,69.558004
2013-05-31,74.389999,74.510002,73.019997,73.029999,7897400,67.902969
2013-06-03,73.190002,73.529999,72.739998,73.25,8164000,68.400687
2013-06-04,73.139999,73.559998,72.57,72.849998,9450800,68.027167
2013-06-05,72.599998,73.110001,72.099998,72.18,7499400,67.401524
2013-06-06,72.120003,73.300003,71.800003,73.300003,7292900,68.44738
2013-06-07,74.040001,74.349998,73.290001,73.93,6703700,69.03567
2013-06-10,74.110001,74.389999,73.110001,73.300003,6263700,68.44738
2013-06-11,72.370003,72.610001,71.309998,71.440002,8572800,66.710515
2013-06-12,72.139999,72.190002,70.879997,70.949997,6256100,66.252949
2013-06-13,71.110001,72.57,71.0,72.459999,6800300,67.662986
2013-06-14,72.510002,72.68,71.550003,71.599998,4937500,66.859919
2013-06-17,72.400002,73.43,72.400002,73.099998,5376400,68.260616
2013-06-18,73.18,74.599998,73.059998,74.160004,5682300,69.250447
2013-06-19,74.260002,74.790001,73.400002,73.400002,6332400,68.540758
2013-06-20,72.610001,72.82,71.809998,72.139999,8916000,67.364171
2013-06-21,72.779999,73.129997,71.809998,72.830002,9785400,68.008494
2013-06-24,71.839996,71.980003,70.25,71.239998,7984300,66.523752
2013-06-25,72.040001,72.989998,71.870003,72.089996,6693400,67.317478
2013-06-26,72.620003,72.730003,71.610001,71.809998,5199700,67.056016
2013-06-27,72.120003,72.540001,71.849998,71.93,5951000,67.168074
2013-06-28,71.809998,72.279999,71.599998,71.660004,7497100,66.915952
2013-07-01,72.190002,73.339996,71.949997,72.779999,6432900,67.961801
2013-07-02,73.309998,73.309998,72.25,72.610001,4931300,67.803057
2013-07-03,72.489998,73.139999,71.839996,73.010002,3147100,68.176578
2013-07-05,73.419998,74.379997,72.980003,74.089996,3992100,69.185074
2013-07-08,74.620003,75.220001,74.309998,74.790001,5457700,69.838737
2013-07-09,75.230003,76.790001,75.230003,76.540001,7159600,71.472883
2013-07-10,76.370003,76.540001,75.959999,76.18,4594000,71.136715
2013-07-11,77.080002,77.220001,76.010002,76.629997,4889800,71.556921
2013-07-12,76.419998,76.879997,76.339996,76.839996,4254400,71.753018
2013-07-15,76.839996,77.309998,76.389999,77.019997,3927800,71.921102
2013-07-16,77.190002,77.529999,75.940002,76.519997,6037200,71.454203
2013-07-17,76.760002,77.769997,76.760002,77.610001,6667600,72.472046
2013-07-18,77.760002,78.849998,77.760002,78.480003,6141300,73.284453
2013-07-19,81.209999,83.550003,80.889999,82.739998,17430400,77.262426
2013-07-22,82.360001,85.019997,82.220001,83.809998,11197700,78.261589
2013-07-23,83.860001,84.470001,83.400002,83.57,6866900,78.03748
2013-07-24,83.730003,83.800003,82.330002,82.849998,5378100,77.365144
2013-07-25,82.519997,83.279999,82.019997,82.57,5837900,77.103682
2013-07-26,82.269997,82.269997,81.150002,81.910004,5040600,76.487379
2013-07-29,81.110001,81.519997,80.800003,81.150002,4867300,75.777691
2013-07-30,81.480003,81.879997,81.239998,81.43,5142600,76.039153
2013-07-31,81.989998,82.129997,81.110001,81.330002,5034500,75.945775
2013-08-01,82.349998,83.699997,82.349998,83.550003,7005700,78.018807
2013-08-02,83.489998,83.589996,82.550003,82.889999,5881400,77.402497
2013-08-05,82.870003,83.010002,81.949997,82.889999,4036200,77.402497
2013-08-06,82.730003,82.959999,82.099998,82.220001,5372400,76.776854
2013-08-07,81.639999,81.800003,80.410004,81.050003,7098700,75.684313
2013-08-08,81.57,82.029999,81.120003,81.230003,3996900,75.852397
2013-08-09,81.139999,81.529999,80.260002,80.489998,4523100,75.161381
2013-08-12,80.029999,80.730003,79.800003,80.25,4988700,74.937272
2013-08-13,80.669998,82.5,80.580002,82.220001,7282400,76.776854
2013-08-14,82.300003,82.739998,81.989998,82.160004,4401200,76.720829
2013-08-15,81.620003,82.32,81.480003,81.989998,4601100,76.562078
2013-08-16,81.919998,82.330002,81.720001,81.919998,4754300,76.496712
2013-08-19,81.260002,81.900002,80.300003,80.410004,4684300,75.086683
2013-08-20,80.470001,81.18,80.150002,80.620003,3642200,75.282779
2013-08-21,80.260002,80.93,80.0,80.050003,4118100,74.750515
2013-08-22,80.769997,82.639999,80.510002,82.209999,4504300,76.767514
2013-08-23,82.510002,82.510002,81.349998,81.669998,5122500,76.263263
2013-08-26,81.830002,82.519997,81.739998,81.900002,4677000,76.478039
2013-08-27,81.099998,82.129997,80.919998,81.169998,4422500,75.796364
2013-08-28,81.400002,83.330002,81.239998,82.68,5511700,77.2064
2013-08-29,82.699997,82.910004,81.480003,81.599998,4834400,76.197897
2013-08-30,81.559998,81.599998,80.68,80.940002,4455500,75.872621
2013-09-03,81.690002,82.830002,81.68,82.419998,5299300,77.25996
2013-09-04,82.110001,83.489998,81.860001,82.860001,5521100,77.672415
2013-09-05,83.230003,84.550003,83.0,84.220001,8640500,78.947271
2013-09-06,84.720001,85.919998,83.720001,85.139999,9117100,79.809671
2013-09-09,85.18,86.75,85.18,86.449997,5954500,81.037654
2013-09-10,86.150002,86.900002,85.459999,86.900002,10257200,81.459485
2013-09-11,86.809998,87.110001,86.190002,87.050003,5414000,81.600095
2013-09-12,86.849998,87.18,86.0,86.580002,5860700,81.159519
2013-09-13,86.470001,86.910004,86.080002,86.720001,3874800,81.290754
2013-09-16,87.360001,87.610001,86.589996,87.0,4213300,81.553223
2013-09-17,86.959999,88.220001,86.660004,87.739998,6074500,82.246892
2013-09-18,87.639999,89.480003,86.940002,88.949997,6756500,83.381137
2013-09-19,88.839996,89.720001,88.720001,88.790001,6010200,83.231158
2013-09-20,89.080002,89.279999,87.440002,87.440002,8555600,81.965678
2013-09-23,87.160004,87.860001,87.029999,87.040001,5480900,81.59072
2013-09-24,87.419998,88.519997,86.57,87.910004,5688300,82.406254
2013-09-25,87.830002,89.239998,87.510002,88.57,8082500,83.02493
2013-09-26,88.769997,89.25,88.43,88.830002,5042900,83.268655
2013-09-27,88.309998,89.099998,88.120003,88.82,4980100,83.259279
2013-09-30,87.489998,88.879997,87.160004,88.360001,5597200,82.828079
2013-10-01,87.989998,89.589996,87.980003,89.050003,5580200,83.474882
2013-10-02,89.0,89.900002,88.75,89.849998,7487100,84.224793
2013-10-03,89.629997,89.980003,89.0,89.440002,6618300,83.840465
2013-10-04,89.559998,90.470001,89.0,90.010002,3983600,84.374779
2013-10-07,89.279999,90.099998,89.010002,89.290001,4570100,83.699855
2013-10-08,89.330002,89.410004,87.839996,87.949997,5902800,82.443744
2013-10-09,87.949997,88.080002,86.300003,87.040001,6185100,81.59072
2013-10-10,87.970001,89.440002,87.900002,89.419998,6081800,83.821713
2013-10-11,89.050003,90.290001,88.519997,90.019997,5335400,84.384148
2013-10-14,89.330002,91.300003,89.239998,91.169998,5475000,85.462152
2013-10-15,90.540001,91.260002,89.629997,90.540001,6370800,84.871596
2013-10-16,90.93,92.400002,90.849998,92.18,9084500,86.408921
2013-10-17,91.830002,91.849998,90.709999,91.43,8871400,85.705876
2013-10-18,93.099998,94.879997,92.989998,93.989998,11240000,88.105601
2013-10-21,94.120003,94.910004,92.910004,93.480003,7325900,87.627535
2013-10-22,93.389999,94.900002,93.290001,94.459999,7692500,88.546177
2013-10-23,93.669998,93.75,92.620003,92.839996,7718600,87.027597
2013-10-24,92.809998,93.449997,92.309998,92.849998,4376500,87.036973
2013-10-25,92.470001,93.279999,92.410004,92.900002,4697700,87.083845
2013-10-28,92.709999,93.139999,92.120003,92.849998,4936700,87.036973
2013-10-29,93.239998,94.010002,92.889999,94.0,4078100,88.114977
2013-10-30,94.43,94.769997,93.360001,93.879997,5615900,88.002487
2013-10-31,93.879997,94.449997,93.269997,93.720001,5305400,87.852508
2013-11-01,93.949997,94.099998,92.129997,93.0,5907400,87.177583
2013-11-04,93.400002,93.720001,92.830002,93.510002,3841400,87.655656
2013-11-05,92.970001,93.110001,91.860001,92.389999,4892700,86.605773
2013-11-06,93.07,93.879997,92.599998,93.230003,4244300,87.393187
2013-11-07,93.650002,93.790001,91.839996,92.050003,5349000,86.287062
2013-11-08,91.870003,93.889999,91.809998,93.790001,6832400,87.918125
2013-11-11,93.779999,94.809998,93.510002,93.870003,3847200,87.993118
2013-11-12,93.470001,93.57,91.290001,91.989998,6598400,86.230814
2013-11-13,91.660004,93.099998,90.779999,93.080002,6008000,87.252576
2013-11-14,93.18,93.5,92.669998,93.309998,4226700,87.468173
2013-11-15,93.389999,93.870003,92.330002,92.980003,5056400,87.158838
2013-11-18,93.209999,93.300003,91.629997,92.019997,4352100,86.258935
2013-11-19,91.669998,92.199997,90.57,91.279999,6261800,85.565265
2013-11-20,91.940002,91.970001,90.309998,90.449997,5554300,84.787227
2013-11-21,90.809998,91.139999,90.389999,91.010002,5774700,85.312172
2013-11-22,91.309998,92.790001,91.0,92.730003,5274000,86.92449
2013-11-25,92.459999,92.699997,89.5,89.809998,7255000,84.187296
2013-11-26,89.870003,90.010002,88.900002,89.459999,6987200,83.85921
2013-11-27,89.32,89.489998,86.790001,87.949997,8571100,82.443744
2013-11-29,88.129997,89.660004,87.68,88.419998,4093900,82.88432
2013-12-02,88.639999,88.989998,87.339996,87.599998,4653800,82.407375
2013-12-03,87.160004,88.099998,86.379997,87.639999,5831900,82.445005
2013-12-04,87.370003,87.900002,86.5,87.279999,6694500,82.106344
2013-12-05,86.739998,87.910004,86.559998,86.870003,5986200,81.720651
2013-12-06,88.099998,88.529999,87.769997,88.150002,6102400,82.924776
2013-12-09,88.519997,88.519997,86.940002,88.029999,5066900,82.811887
2013-12-10,87.699997,88.099998,86.849998,87.010002,4867100,81.852352
2013-12-11,87.0,87.480003,85.900002,86.139999,5387500,81.03392
2013-12-12,86.230003,87.639999,85.970001,86.959999,5923400,81.805313
2013-12-13,87.379997,87.510002,85.849998,86.370003,6089300,81.250289
2013-12-16,86.989998,87.129997,86.150002,87.0,5083600,81.842943
2013-12-17,87.029999,87.519997,85.449997,85.540001,7275800,80.469487
2013-12-18,85.580002,87.309998,84.910004,87.260002,8990400,82.087533
2013-12-19,87.040001,87.080002,85.650002,86.470001,6374800,81.34436
2013-12-20,86.510002,87.760002,86.0,87.269997,9322500,82.096935
2013-12-23,87.879997,88.129997,87.269997,87.32,5214500,82.143974
2013-12-24,87.529999,88.5,87.370003,88.309998,1849900,83.075288
2013-12-26,88.480003,89.559998,88.400002,89.389999,3640400,84.091271
2013-12-27,89.540001,89.989998,89.050003,89.900002,3488600,84.571042
2013-12-30,89.970001,90.260002,89.139999,89.169998,4028500,83.884311
2013-12-31,89.5,90.209999,89.07,90.110001,3397400,84.768593
2014-01-02,89.480003,90.120003,88.610001,88.82,4958100,83.555059
2014-01-03,88.940002,89.349998,88.209999,88.349998,4212000,83.112918
2014-01-06,88.879997,88.919998,87.300003,88.019997,6370100,82.802477
2014-01-07,88.050003,88.459999,86.769997,87.510002,6423800,82.322714
2014-01-08,87.360001,87.660004,86.379997,86.980003,8527100,81.824131
2014-01-09,87.519997,87.650002,86.050003,86.480003,6559200,81.35377
2014-01-10,86.080002,88.199997,85.769997,88.169998,8417100,82.943587
2014-01-13,88.400002,88.540001,87.290001,87.459999,6824000,82.275675
2014-01-14,87.910004,88.93,87.370003,88.870003,5523900,83.602098
2014-01-15,88.910004,89.300003,87.900002,88.889999,6804700,83.620909
2014-01-16,88.879997,89.389999,88.139999,88.610001,6930700,83.357508
2014-01-17,89.809998,90.410004,88.0,90.209999,11923900,84.862664
2014-01-21,91.199997,92.110001,90.379997,91.089996,8312400,85.690498
2014-01-22,91.32,91.360001,90.279999,91.209999,5123800,85.803388
2014-01-23,90.639999,91.190002,89.980003,90.260002,6603500,84.909703
2014-01-24,89.230003,89.339996,87.82,88.150002,8402100,82.924776
2014-01-27,88.300003,88.620003,86.900002,87.910004,6073300,82.699004
2014-01-28,88.220001,88.519997,87.190002,87.760002,4677700,82.557895
2014-01-29,87.080002,87.519997,86.43,87.300003,6662400,82.125163
2014-01-30,87.900002,89.489998,87.889999,88.809998,5613700,83.54565
2014-01-31,87.870003,88.589996,87.300003,87.57,6337900,82.379155
2014-02-03,87.800003,88.0,85.889999,86.230003,7207100,81.118589
2014-02-04,86.349998,87.830002,86.209999,87.190002,6288000,82.021682
2014-02-05,87.150002,87.639999,86.0,86.160004,6650900,81.052738
2014-02-06,86.550003,88.769997,86.489998,88.510002,5384000,83.263437
2014-02-07,88.989998,89.739998,88.330002,89.5,5985000,84.194751
2014-02-10,89.459999,89.480003,88.389999,89.040001,5186900,83.762019
2014-02-11,89.029999,90.650002,89.010002,90.370003,5925100,85.013183
2014-02-12,90.419998,91.059998,89.959999,90.029999,4285000,84.693334
2014-02-13,89.550003,90.709999,89.150002,90.260002,5060900,84.909703
2014-02-14,90.059998,91.190002,89.949997,90.449997,4661800,85.467197
2014-02-18,90.459999,90.769997,89.699997,90.629997,5336000,85.637282
2014-02-19,90.279999,91.68,90.279999,90.480003,5990400,85.495551
2014-02-20,90.410004,91.129997,90.300003,91.029999,4917000,86.015247
2014-02-21,91.25,91.480003,90.059998,90.07,6322800,85.108134
2014-02-24,90.419998,93.669998,90.389999,92.720001,8868900,87.612149
2014-02-25,92.239998,92.75,91.440002,92.559998,5254300,87.46096
2014-02-26,93.290001,93.470001,92.110001,92.349998,4337700,87.26253
2014-02-27,91.980003,92.699997,91.480003,92.57,3947400,87.470411
2014-02-28,93.169998,93.839996,92.669998,93.0,5966900,87.876723
2014-03-03,92.260002,92.879997,90.599998,91.260002,7741200,86.23258
2014-03-04,92.5,93.010002,91.879997,92.489998,6768400,87.394817
2014-03-05,92.139999,92.599998,91.580002,92.010002,3995800,86.941263
2014-03-06,92.230003,93.059998,91.889999,92.75,4612000,87.640496
2014-03-07,93.230003,93.349998,92.5,92.980003,4690300,87.857828
2014-03-10,92.669998,93.0,92.059998,92.870003,3301800,87.753887
2014-03-11,93.279999,93.620003,91.559998,91.949997,5301500,86.884564
2014-03-12,91.190002,91.410004,90.389999,91.169998,4992700,86.147534
2014-03-13,91.57,91.730003,89.599998,90.269997,6466500,85.297113
2014-03-14,90.209999,90.589996,88.879997,89.089996,7657300,84.182118
2014-03-17,89.150002,89.970001,89.150002,89.779999,8924900,84.834109
2014-03-18,90.199997,90.989998,89.949997,90.5,4377000,85.514446
2014-03-19,90.580002,91.099998,89.860001,90.360001,4160200,85.382159
2014-03-20,90.349998,91.440002,89.910004,91.110001,4289500,86.090842
2014-03-21,91.910004,93.400002,90.949997,92.669998,11148800,87.564901
2014-03-24,93.099998,94.800003,93.019997,93.230003,7381600,88.094056
2014-03-25,94.489998,95.879997,94.410004,95.559998,9651800,90.295693
2014-03-26,95.839996,96.43,95.360001,95.43,6515700,90.172857
2014-03-27,95.410004,97.43,95.25,96.489998,7174100,91.174461
2014-03-28,96.690002,98.449997,96.489998,97.57,7801000,92.194966
2014-03-31,97.830002,98.279999,97.220001,97.5,5278100,92.128823
2014-04-01,97.190002,98.160004,97.129997,97.959999,4185300,92.563481
2014-04-02,98.07,98.410004,97.580002,97.690002,4997600,92.308358
2014-04-03,97.980003,98.709999,97.790001,98.07,4499100,92.667422
2014-04-04,98.239998,99.690002,97.809998,98.029999,8265600,92.629624
2014-04-07,97.919998,98.529999,97.550003,97.599998,7552900,92.223312
2014-04-08,97.419998,98.690002,97.360001,98.440002,6689200,93.017041
2014-04-09,98.559998,99.160004,97.559998,99.019997,5434000,93.565084
2014-04-10,98.889999,99.449997,97.160004,97.32,5482500,91.958739
2014-04-11,96.919998,97.540001,96.660004,97.099998,5563900,91.750857
2014-04-14,97.849998,99.330002,97.709999,98.480003,6203500,93.054839
2014-04-15,98.480003,100.5,98.120003,100.110001,8585700,94.595041
2014-04-16,100.519997,101.059998,100.050003,100.940002,6955500,95.379319
2014-04-17,101.580002,101.870003,99.220001,99.910004,10169700,94.406062
2014-04-21,100.330002,102.089996,99.910004,101.800003,7005300,96.191943
2014-04-22,101.309998,102.660004,100.900002,102.029999,6939500,96.409268
2014-04-23,102.019997,102.800003,101.769997,102.209999,5547200,96.579353
2014-04-24,102.059998,102.620003,101.519997,101.800003,5168700,96.191943
2014-04-25,101.57,102.150002,101.120003,101.75,6998500,96.144695
2014-04-28,102.129997,102.269997,100.360001,101.290001,6183500,95.710036
2014-04-29,101.839996,103.580002,101.339996,101.389999,7020600,95.804526
2014-04-30,101.230003,101.910004,100.849998,101.550003,5426900,95.955715
2014-05-01,101.580002,101.779999,100.57,100.800003,4174900,95.247032
2014-05-02,101.389999,101.720001,100.709999,101.029999,4471200,95.464357
2014-05-05,100.650002,101.669998,100.489998,101.099998,3112000,95.530501
2014-05-06,101.050003,101.5,100.620003,101.0,4681300,95.436011
2014-05-07,101.279999,102.080002,100.809998,101.879997,4075200,96.26753
2014-05-08,101.839996,102.120003,100.169998,100.279999,4374900,94.755674
2014-05-09,100.269997,100.519997,99.68,100.220001,4659700,94.698982
2014-05-12,100.650002,100.769997,99.93,100.290001,4071200,94.765125
2014-05-13,100.279999,100.82,99.760002,100.25,4518200,94.727328
2014-05-14,100.260002,101.230003,100.260002,100.739998,5134100,95.190332
2014-05-15,100.360001,100.360001,98.339996,99.5,6593900,94.018645
2014-05-16,99.199997,99.830002,98.5,99.589996,4965100,94.103683
2014-05-19,99.370003,100.440002,99.260002,100.290001,4095900,94.765125
2014-05-20,100.029999,100.919998,99.970001,100.389999,3904100,94.859615
2014-05-21,100.839996,101.739998,100.809998,101.580002,4114200,95.984061
2014-05-22,101.449997,101.959999,101.209999,101.599998,3757800,96.002956
2014-05-23,101.599998,101.900002,101.050003,101.389999,4463200,95.804526
2014-05-27,101.910004,102.339996,101.5,102.160004,3660300,96.532112
2014-05-28,102.400002,102.510002,101.019997,101.870003,3660000,96.258086
2014-05-29,102.339996,104.120003,102.300003,103.860001,4792000,98.138457
2014-05-30,103.690002,104.209999,103.199997,104.040001,4666500,98.308542
2014-06-02,104.07,104.68,103.209999,103.910004,3748000,98.564656
2014-06-03,103.93,103.959999,102.919998,103.849998,3503900,98.507738
2014-06-04,103.519997,103.800003,102.910004,103.720001,4815100,98.384428
2014-06-05,103.639999,104.099998,103.160004,103.910004,4055600,98.564656
2014-06-06,104.459999,105.989998,104.139999,105.989998,6205600,100.537651
2014-06-09,105.949997,106.949997,105.519997,106.720001,5692300,101.230102
2014-06-10,106.209999,107.209999,106.129997,106.529999,4148000,101.049873
2014-06-11,106.260002,107.010002,106.0,106.540001,3199100,101.059361
2014-06-12,106.839996,108.080002,106.139999,106.330002,5847600,100.860165
2014-06-13,106.900002,108.269997,106.019997,108.25,4749000,102.681394
2014-06-16,107.800003,107.879997,106.629997,107.050003,4126700,101.543128
2014-06-17,106.660004,107.190002,106.010002,106.099998,4321500,100.641993
2014-06-18,106.089996,107.169998,105.440002,107.080002,6129400,101.571583
2014-06-19,107.150002,107.989998,106.769997,107.599998,5892900,102.06483
2014-06-20,108.040001,109.75,107.849998,108.830002,8860300,103.231559
2014-06-23,109.290001,109.419998,108.419998,108.900002,4284100,103.297958
2014-06-24,108.849998,109.5,106.779999,106.980003,5762000,101.476729
2014-06-25,106.849998,114.440002,106.849998,113.849998,17541800,107.993317
2014-06-26,114.919998,117.559998,114.699997,116.120003,14230400,110.146547
2014-06-27,115.940002,117.800003,115.25,117.800003,7830900,111.740125
2014-06-30,117.489998,118.129997,117.029999,117.949997,6529400,111.882403
2014-07-01,118.300003,118.760002,117.349998,117.849998,6644900,111.787549
2014-07-02,117.980003,118.25,117.190002,117.730003,4321100,111.673726
2014-07-03,117.739998,117.940002,116.379997,117.5,3574000,111.455555
2014-07-07,117.339996,117.629997,116.709999,117.43,4887400,111.389156
2014-07-08,117.050003,117.349998,116.239998,116.75,6460900,110.744136
2014-07-09,117.269997,117.32,116.139999,116.959999,6769500,110.943333
2014-07-10,115.839996,116.379997,114.800003,115.400002,5112800,109.463585
2014-07-11,115.309998,115.459999,114.129997,114.699997,4831900,108.79959
2014-07-14,114.82,116.059998,114.730003,115.940002,5160000,109.975807
2014-07-15,114.449997,115.760002,113.550003,114.459999,6472400,108.571938
2014-07-16,115.0,115.900002,114.309998,115.879997,5303200,109.918888
2014-07-17,115.650002,115.650002,114.0,114.639999,5348000,108.742679
2014-07-18,113.5,113.650002,110.769997,112.360001,9057900,106.579968
2014-07-21,112.379997,113.970001,112.360001,113.040001,4427800,107.224987
2014-07-22,113.739998,114.150002,113.260002,113.410004,4174100,107.575956
2014-07-23,113.589996,113.589996,111.93,112.110001,4745400,106.342828
2014-07-24,112.300003,113.290001,112.220001,113.099998,4750600,107.281899
2014-07-25,112.75,112.900002,111.669998,111.779999,5837300,106.029802
2014-07-28,111.93,112.269997,110.900002,111.889999,4811000,106.134144
2014-07-29,112.199997,112.610001,111.120003,111.120003,3981800,105.403758
2014-07-30,111.529999,111.970001,109.860001,110.269997,5750400,104.597478
2014-07-31,109.580002,109.93,107.940002,108.389999,7561900,102.814192
2014-08-01,107.860001,109.089996,106.839996,107.949997,6045800,102.396824
2014-08-04,108.040001,110.050003,107.519997,109.669998,5759800,104.028345
2014-08-05,108.889999,108.970001,106.349998,107.080002,6946200,101.571583
2014-08-06,106.440002,108.900002,106.300003,107.57,5352900,102.036374
2014-08-07,107.970001,108.620003,106.599998,107.010002,4653100,101.505184
2014-08-08,107.25,108.480003,107.199997,108.379997,4168900,102.804704
2014-08-11,108.970001,110.349998,108.519997,109.209999,5354100,103.592009
2014-08-12,108.949997,109.309998,107.519997,107.870003,4625000,102.320945
2014-08-13,108.690002,109.239998,107.419998,107.620003,4294700,102.083805
2014-08-14,107.959999,108.410004,105.550003,105.910004,5857600,100.461772
2014-08-15,106.300003,106.879997,105.389999,106.529999,5322500,101.049873
2014-08-18,109.260002,109.489998,107.540001,108.139999,7806500,102.577052
2014-08-19,109.07,109.650002,108.370003,109.419998,6228900,103.791205
2014-08-20,109.860001,110.029999,108.709999,109.849998,4627300,104.199085
2014-08-21,109.959999,109.989998,108.900002,109.440002,4642900,103.81018
2014-08-22,109.059998,109.709999,108.059998,109.029999,4162600,103.421268
2014-08-25,109.669998,110.5,109.330002,110.220001,4497400,104.550054
2014-08-26,110.75,111.879997,110.68,111.019997,4827000,105.308896
2014-08-27,111.480003,112.0,110.519997,111.040001,4339700,105.327872
2014-08-28,110.839996,110.839996,110.010002,110.160004,3515800,104.493143
2014-08-29,110.290001,110.379997,109.169998,109.639999,4594700,104.378896
2014-09-02,109.629997,109.660004,107.519997,108.059998,6242700,102.874711
2014-09-03,109.25,109.93,108.110001,108.169998,4598900,102.979433
2014-09-04,108.239998,108.269997,105.089996,105.639999,7410500,100.570837
2014-09-05,106.029999,106.790001,104.889999,106.760002,5971700,101.637096
2014-09-08,105.919998,105.989998,103.769997,104.489998,7000000,99.476019
2014-09-09,104.669998,105.419998,103.260002,103.970001,6221300,98.980974
2014-09-10,104.07,104.43,102.75,104.269997,5709500,99.266574
2014-09-11,103.220001,104.900002,103.0,104.449997,5823100,99.437937
2014-09-12,103.730003,104.080002,102.089996,102.220001,7383100,97.314948
2014-09-15,102.029999,103.599998,101.849998,103.050003,5737800,98.105122
