Date,Open,High,Low,Close,Volume,Adj Close
2013-02-22,116.150002,117.849998,115.019997,117.339996,1296700,104.113025
2013-02-25,118.559998,120.68,115.510002,115.559998,1625400,102.533674
2013-02-26,115.779999,116.32,113.389999,115.5,1386600,102.480439
2013-02-27,115.879997,118.330002,115.290001,117.639999,1450000,104.37921
2013-02-28,117.239998,119.25,116.900002,116.900002,964200,103.722628
2013-03-01,116.949997,117.300003,115.139999,116.57,1041100,103.429825
2013-03-04,116.150002,117.489998,115.120003,116.550003,1333200,103.412082
2013-03-05,116.879997,117.330002,115.910004,116.0,959800,102.924078
2013-03-06,116.389999,118.279999,115.830002,117.300003,1034200,104.07754
2013-03-07,117.269997,118.269997,116.459999,117.209999,835700,103.997681
2013-03-08,118.019997,118.220001,116.650002,117.349998,908200,104.121899
2013-03-11,117.580002,119.279999,117.239998,118.150002,1231300,104.831723
2013-03-12,117.839996,118.0,116.599998,117.980003,1101100,104.680888
2013-03-13,118.18,119.470001,117.470001,118.629997,762400,105.257612
2013-03-14,118.989998,119.980003,118.660004,119.809998,725300,106.304599
2013-03-15,119.519997,120.239998,118.5,119.970001,1565400,106.446566
2013-03-18,118.709999,121.809998,118.239998,120.110001,1065600,106.570785
2013-03-19,120.360001,121.330002,119.0,119.93,807100,106.411075
2013-03-20,121.099998,122.790001,120.830002,122.32,907800,108.531665
2013-03-21,121.989998,122.879997,121.089996,121.089996,658000,107.440312
2013-03-22,121.809998,122.900002,121.209999,122.080002,761600,108.31872
2013-03-25,122.879997,124.650002,121.5,121.639999,2148700,107.928317
2013-03-26,122.599998,125.0,121.949997,124.540001,1087400,110.50142
2013-03-27,123.860001,124.440002,122.760002,124.129997,800500,110.137633
2013-03-28,124.25,125.410004,123.360001,125.160004,880200,111.051534
2013-04-01,125.230003,125.230003,122.410004,123.190002,970300,109.303598
2013-04-02,123.75,124.239998,122.510002,123.260002,1012500,109.365707
2013-04-03,123.07,123.120003,119.75,120.400002,1164100,106.828096
2013-04-04,120.550003,120.57,118.660004,118.800003,1185100,105.408455
2013-04-05,116.599998,118.169998,114.410004,118.040001,2383600,104.734122
2013-04-08,118.169998,123.279999,118.169998,122.68,1463200,108.851085
2013-04-09,123.290001,124.739998,122.639999,123.529999,1046400,109.605269
2013-04-10,123.699997,126.470001,123.599998,126.360001,903700,112.116263
2013-04-11,126.480003,128.210007,126.269997,127.160004,1298500,112.826087
2013-04-12,127.0,129.389999,126.559998,128.539993,1248800,114.050519
2013-04-15,127.510002,128.199997,123.18,124.129997,1507500,110.137633
2013-04-16,125.019997,127.440002,125.0,127.040001,1508200,112.719611
2013-04-17,126.290001,126.360001,123.169998,124.330002,1360200,110.315093
2013-04-18,124.790001,125.32,122.239998,123.940002,1109100,109.969055
2013-04-19,125.160004,127.93,124.709999,127.559998,1293800,113.180992
2013-04-22,127.949997,128.630005,126.739998,128.399994,1073400,113.926301
2013-04-23,129.050003,129.910004,127.349998,129.369995,1431300,114.78696
2013-04-24,130.0,132.039993,129.919998,131.5,1533400,116.676864
2013-04-25,133.5,135.979996,132.899994,134.910004,2776400,119.70248
2013-04-26,135.399994,136.270004,133.839996,135.5,1900700,120.22597
2013-04-29,135.690002,136.509995,133.440002,135.800003,1214900,120.492156
2013-04-30,136.259995,137.529999,135.589996,137.300003,1482300,121.82307
2013-05-01,136.869995,137.389999,135.550003,136.220001,1085600,120.86481
2013-05-02,137.149994,138.429993,136.059998,136.619995,1490700,121.219715
2013-05-03,138.229996,139.0,136.389999,138.800003,1553700,123.153985
2013-05-06,138.850006,140.339996,138.050003,138.679993,1155600,123.047503
2013-05-07,138.029999,139.529999,137.490005,138.839996,1064200,124.084226
2013-05-08,139.050003,139.919998,138.050003,138.839996,720800,124.084226
2013-05-09,138.330002,140.089996,137.259995,139.550003,1885000,124.718774
2013-05-10,139.660004,140.429993,138.740005,139.100006,844700,124.316603
2013-05-13,139.190002,140.389999,138.240005,140.360001,1252100,125.442686
2013-05-14,140.5,142.649994,140.270004,142.139999,917300,127.033509
2013-05-15,141.809998,142.399994,138.960007,139.759995,1328500,124.906448
2013-05-16,138.990005,141.270004,138.990005,139.360001,957600,124.548965
2013-05-17,140.580002,141.649994,140.110001,140.990005,983200,126.005735
2013-05-20,141.479996,143.559998,141.050003,143.110001,1094600,127.900419
2013-05-21,143.259995,144.169998,141.490005,142.429993,738700,127.292682
2013-05-22,143.179993,144.990005,140.850006,141.639999,1366000,126.586648
2013-05-23,139.789993,140.0,137.360001,138.449997,1460100,123.735676
2013-05-24,137.149994,138.449997,136.5,137.899994,944300,123.244127
2013-05-28,139.679993,142.529999,139.529999,140.580002,1036400,125.639306
2013-05-29,140.369995,141.009995,137.830002,138.479996,1085400,123.762486
2013-05-30,138.979996,139.380005,137.899994,138.119995,2453400,123.440746
2013-05-31,137.179993,139.059998,135.889999,135.889999,1072700,121.447752
2013-06-03,136.199997,138.220001,134.690002,138.100006,1309200,123.422882
2013-06-04,137.889999,138.5,135.279999,136.839996,1057800,122.296784
2013-06-05,135.979996,136.990005,133.009995,133.779999,1120700,119.562
2013-06-06,133.5,135.190002,133.009995,134.940002,1155900,120.59872
2013-06-07,135.770004,138.100006,135.190002,137.5,1104600,122.886644
2013-06-10,137.960007,140.410004,137.509995,138.960007,1325100,124.191482
2013-06-11,136.690002,136.970001,134.240005,134.779999,1386800,120.455721
2013-06-12,135.490005,136.300003,133.460007,133.889999,907300,119.66031
2013-06-13,133.559998,137.050003,132.160004,136.520004,1137900,122.010801
2013-06-14,135.970001,137.110001,134.429993,135.139999,1028000,120.777461
2013-06-17,137.0,140.25,136.110001,138.389999,2189600,123.682055
2013-06-18,138.869995,140.399994,138.580002,139.300003,955100,124.495344
2013-06-19,140.25,140.25,137.679993,137.860001,830900,123.208384
2013-06-20,136.479996,136.509995,130.619995,132.169998,2678100,118.123109
2013-06-21,132.979996,133.610001,127.370003,129.690002,3216600,115.906684
2013-06-24,126.629997,127.0,121.839996,124.120003,3326000,110.928658
2013-06-25,126.419998,127.449997,125.550003,125.599998,2084600,112.251362
2013-06-26,127.510002,129.449997,126.620003,127.230003,1697100,113.708131
2013-06-27,128.070007,129.699997,127.550003,128.600006,1011900,114.932532
2013-06-28,128.399994,129.259995,127.889999,127.970001,1154400,114.369483
2013-07-01,129.279999,130.550003,128.270004,128.460007,1082600,114.807411
2013-07-02,128.380005,129.149994,124.910004,126.18,1674400,112.769722
2013-07-03,125.190002,127.0,124.57,126.139999,599500,112.733972
2013-07-05,127.410004,127.949997,125.550003,127.080002,623100,113.574072
2013-07-08,127.32,129.089996,126.779999,126.980003,1457100,113.484701
2013-07-09,127.209999,127.889999,125.419998,126.589996,1412000,113.136144
2013-07-10,126.440002,127.550003,125.970001,127.269997,993800,113.743874
2013-07-11,129.5,132.460007,128.100006,131.630005,2463300,117.640505
2013-07-12,131.410004,131.839996,129.770004,130.779999,1389400,116.880837
2013-07-15,130.779999,132.830002,130.559998,131.990005,1262500,117.962246
2013-07-16,132.509995,133.440002,131.179993,132.470001,1097500,118.391228
2013-07-17,133.139999,133.429993,130.910004,131.509995,859400,117.53325
2013-07-18,131.619995,133.990005,131.619995,133.100006,953800,118.954276
2013-07-19,133.300003,133.300003,132.020004,133.089996,935700,118.94533
2013-07-22,132.360001,133.649994,131.190002,133.380005,1431100,119.204517
2013-07-23,133.179993,133.589996,131.429993,131.520004,1272000,117.542196
2013-07-24,132.679993,132.779999,130.380005,131.130005,1276400,117.193645
2013-07-25,131.119995,131.669998,128.410004,130.160004,1445000,116.326734
2013-07-26,128.509995,131.220001,128.509995,130.979996,1140700,117.059579
2013-07-29,128.899994,133.0,128.800003,131.270004,1427500,117.318765
2013-07-30,132.5,134.339996,131.899994,133.070007,1205900,118.927466
2013-07-31,134.059998,134.75,132.610001,133.130005,923600,118.981087
2013-08-01,135.259995,138.070007,134.350006,137.440002,1513600,122.833022
2013-08-02,137.449997,140.179993,136.419998,139.850006,1412700,124.986893
2013-08-05,139.080002,141.059998,139.080002,140.899994,1004800,125.92529
2013-08-06,140.899994,141.449997,138.630005,139.179993,1039100,124.388088
2013-08-07,139.149994,139.820007,137.470001,139.009995,1146100,124.236157
2013-08-08,138.470001,140.149994,137.559998,139.449997,1075000,125.53244
2013-08-09,139.080002,139.529999,137.270004,138.130005,703600,124.344187
2013-08-12,137.410004,139.369995,137.070007,138.429993,627900,124.614235
2013-08-13,138.899994,140.380005,138.110001,139.619995,739400,125.685472
2013-08-14,139.589996,140.639999,139.130005,140.169998,2268500,126.180583
2013-08-15,139.029999,139.610001,137.690002,139.080002,956600,125.199371
2013-08-16,139.360001,140.820007,138.470001,138.570007,846000,124.740276
2013-08-19,138.339996,141.309998,138.009995,139.179993,897700,125.289383
2013-08-20,139.360001,140.789993,139.119995,139.899994,1243800,125.937526
2013-08-21,139.699997,140.669998,138.179993,139.039993,837700,125.163356
2013-08-22,139.550003,141.889999,139.380005,141.259995,700500,127.161794
2013-08-23,141.259995,142.25,140.839996,141.929993,541300,127.764924
2013-08-26,141.789993,146.039993,141.789993,142.940002,1278900,128.674131
2013-08-27,141.190002,141.960007,138.75,139.210007,981400,125.316401
2013-08-28,139.380005,141.5,138.699997,140.770004,1005400,126.720706
2013-08-29,140.5,142.679993,140.330002,141.869995,930000,127.710914
2013-08-30,142.589996,142.639999,140.259995,141.039993,705200,126.963749
2013-09-03,142.300003,143.880005,141.300003,141.679993,1293500,127.539875
2013-09-04,141.509995,142.380005,140.5,141.380005,1409500,127.269827
2013-09-05,141.600006,143.5,141.240005,142.690002,706600,128.449082
2013-09-06,143.729996,144.169998,141.229996,143.429993,916200,129.115219
2013-09-09,143.419998,146.360001,143.330002,145.350006,1020900,130.843609
2013-09-10,146.470001,149.899994,146.270004,149.240005,1377500,134.345374
2013-09-11,149.740005,151.190002,148.860001,150.869995,1144000,135.812685
2013-09-12,151.25,151.25,148.740005,149.649994,543400,134.714444
2013-09-13,150.100006,150.809998,148.899994,150.350006,464400,135.344593
2013-09-16,151.889999,152.610001,149.710007,149.979996,879700,135.011511
2013-09-17,150.429993,152.199997,150.300003,150.759995,764800,135.713663
2013-09-18,150.410004,153.470001,150.080002,153.029999,1110900,137.757114
2013-09-19,153.800003,155.0,152.800003,154.559998,917900,139.134414
2013-09-20,154.990005,155.869995,153.869995,155.220001,1391600,139.728547
2013-09-23,155.039993,155.639999,154.210007,155.029999,836600,139.557507
2013-09-24,154.570007,157.490005,154.360001,156.119995,692800,140.538719
2013-09-25,156.720001,158.130005,155.130005,157.610001,1609200,141.880017
2013-09-26,158.009995,159.850006,157.899994,159.740005,1101100,143.79744
2013-09-27,159.020004,159.240005,157.309998,158.0,788200,142.231093
2013-09-30,156.419998,158.889999,155.389999,158.009995,1074200,142.24009
2013-10-01,157.809998,160.149994,157.740005,160.070007,1675300,144.094507
2013-10-02,159.279999,161.619995,158.839996,161.350006,940300,145.246758
2013-10-03,161.759995,162.330002,159.110001,160.660004,2177700,144.62562
2013-10-04,159.110001,161.059998,158.809998,160.179993,996400,144.193515
2013-10-07,159.029999,160.589996,158.139999,159.039993,1109500,143.167292
2013-10-08,159.690002,161.529999,156.789993,157.210007,1538100,141.519944
2013-10-09,158.389999,158.949997,155.770004,157.729996,1309100,141.988036
2013-10-10,159.0,163.660004,159.0,162.350006,1326600,146.146954
2013-10-11,162.309998,166.779999,162.309998,166.610001,1147900,149.981788
2013-10-14,165.75,167.809998,164.660004,167.149994,882000,150.467888
2013-10-15,167.759995,170.160004,166.199997,167.199997,1707300,150.512901
2013-10-16,168.199997,170.789993,167.360001,168.580002,995700,151.755177
2013-10-17,168.399994,169.839996,167.110001,169.460007,992000,152.547354
2013-10-18,171.210007,172.75,170.149994,171.919998,1007200,154.761831
2013-10-21,172.429993,173.339996,171.630005,173.130005,908700,155.851075
2013-10-22,173.139999,173.380005,168.309998,169.990005,1727100,153.024457
2013-10-23,169.669998,170.190002,166.190002,166.460007,1467600,149.846764
2013-10-24,167.759995,173.220001,166.899994,172.850006,1506800,155.599021
2013-10-25,168.059998,168.910004,163.800003,168.179993,2638600,151.39509
2013-10-28,168.080002,168.880005,165.5,168.399994,1176000,151.593134
2013-10-29,168.889999,168.889999,166.759995,168.800003,740900,151.953221
2013-10-30,169.990005,171.970001,168.0,169.550003,918900,152.628369
2013-10-31,168.580002,169.529999,165.630005,166.25,1056800,149.657716
2013-11-01,166.960007,167.949997,166.419998,167.699997,816300,150.962999
2013-11-04,167.880005,168.380005,165.919998,166.490005,1035200,149.873769
2013-11-05,165.0,166.380005,164.539993,165.199997,1092500,149.611126
2013-11-06,166.75,166.889999,163.419998,164.380005,1270000,148.868511
2013-11-07,165.050003,165.350006,159.369995,159.509995,2622700,144.458052
2013-11-08,159.860001,164.240005,159.860001,163.710007,2471800,148.261736
2013-11-11,163.990005,166.179993,162.949997,165.029999,725200,149.457169
2013-11-12,164.820007,167.649994,164.399994,167.380005,2799100,151.58542
2013-11-13,165.75,170.240005,165.600006,170.210007,1024100,154.148373
2013-11-14,170.119995,170.309998,167.759995,168.509995,712100,152.60878
2013-11-15,168.509995,169.660004,165.600006,166.389999,1411200,150.688835
2013-11-18,164.550003,166.639999,163.0,163.589996,905100,150.873288
2013-11-19,163.190002,163.809998,158.139999,159.199997,1396500,146.824546
2013-11-20,160.470001,160.960007,157.479996,158.389999,780100,146.077514
2013-11-21,159.970001,165.0,159.320007,163.529999,2878200,150.817954
2013-11-22,163.570007,164.020004,161.119995,162.449997,717900,149.821907
2013-11-25,163.149994,164.610001,162.899994,163.669998,638600,150.947071
2013-11-26,163.720001,164.830002,163.009995,164.0,544200,151.25142
2013-11-27,164.190002,166.449997,163.5,165.559998,617600,152.690151
2013-11-29,165.850006,167.410004,164.949997,165.869995,565500,152.97605
2013-12-02,165.570007,167.369995,164.119995,164.740005,750100,151.933901
2013-12-03,164.0,165.369995,161.880005,163.309998,1287300,150.615055
2013-12-04,162.720001,168.990005,162.130005,167.779999,1568600,154.737579
2013-12-05,167.669998,172.869995,167.100006,171.410004,1694200,158.085405
2013-12-06,173.0,174.0,169.720001,173.160004,1383800,159.699368
2013-12-09,173.5,179.119995,173.5,178.529999,2595100,164.651926
2013-12-10,178.490005,181.759995,176.410004,181.149994,1742100,167.068255
2013-12-11,181.240005,183.440002,180.020004,180.699997,1598900,166.653238
2013-12-12,180.839996,182.410004,178.479996,179.490005,1277800,165.537306
2013-12-13,181.020004,182.259995,179.919998,181.759995,968600,167.630837
2013-12-16,183.050003,185.410004,181.240005,182.820007,1282500,168.608449
2013-12-17,183.229996,184.009995,180.839996,182.479996,1061700,168.294869
2013-12-18,183.529999,186.960007,181.5,186.669998,1145500,172.15916
2013-12-19,187.350006,187.350006,183.059998,185.110001,1047300,170.720429
2013-12-20,186.009995,186.070007,181.889999,185.350006,1534600,170.941778
2013-12-23,186.649994,186.649994,184.009995,185.149994,801700,170.757314
2013-12-24,185.990005,190.800003,185.179993,189.25,862500,174.538605
2013-12-26,189.350006,191.580002,188.809998,191.039993,692400,176.189453
2013-12-27,191.210007,191.899994,190.029999,191.25,587500,176.383134
2013-12-30,190.830002,194.389999,190.699997,193.289993,1948600,178.264548
2013-12-31,193.300003,194.529999,191.830002,194.210007,731500,179.113044
2014-01-02,194.139999,199.880005,193.119995,197.940002,3054800,182.553088
2014-01-03,198.149994,198.75,195.119995,196.0,1169400,180.763892
2014-01-06,198.289993,198.839996,195.199997,195.860001,1289100,180.634775
2014-01-07,196.649994,202.880005,196.649994,201.509995,1686500,185.845566
2014-01-08,202.669998,205.399994,201.369995,205.289993,1406000,189.331725
2014-01-09,205.75,206.490005,203.149994,204.770004,1228300,188.852158
2014-01-10,204.350006,207.240005,202.259995,206.860001,1151000,190.779688
2014-01-13,206.100006,209.740005,203.360001,203.470001,1618900,187.653211
2014-01-14,203.940002,207.940002,202.539993,207.600006,1587500,191.462169
2014-01-15,207.899994,210.410004,207.089996,210.100006,1025100,193.767831
2014-01-16,209.059998,210.119995,207.839996,210.089996,904400,193.758599
2014-01-17,209.279999,215.990005,209.279999,215.699997,1706000,198.932505
2014-01-21,216.559998,216.990005,209.979996,212.270004,1815600,195.769143
2014-01-22,209.419998,209.5,206.029999,208.789993,1767000,192.559652
2014-01-23,206.5,206.899994,203.720001,205.259995,1758400,189.304058
2014-01-24,203.889999,204.339996,192.960007,193.139999,3080100,178.126214
2014-01-27,195.070007,195.789993,189.029999,191.830002,2996300,176.91805
2014-01-28,193.0,198.800003,193.0,197.149994,1595600,181.824491
2014-01-29,195.559998,196.539993,193.119995,193.869995,1716800,178.799464
2014-01-30,196.389999,202.729996,195.479996,201.509995,2480400,185.845566
2014-01-31,205.270004,219.910004,204.309998,217.419998,4801300,200.518801
2014-02-03,216.059998,216.619995,205.800003,209.470001,3341200,193.186799
2014-02-04,211.509995,214.160004,208.309998,213.550003,2158900,196.949641
2014-02-05,202.990005,211.0,202.199997,209.550003,3297900,193.260582
2014-02-06,212.880005,217.5,211.0,216.699997,1956900,199.85477
2014-02-07,217.919998,222.449997,216.039993,221.949997,1663700,204.69666
2014-02-10,222.179993,224.619995,221.339996,222.369995,1905000,205.084009
2014-02-11,222.009995,224.940002,220.169998,224.289993,1631500,208.024105
2014-02-12,224.889999,226.0,220.0,221.119995,1415200,205.084
2014-02-13,219.020004,223.759995,218.009995,221.279999,1550100,205.2324
2014-02-14,220.300003,222.449997,219.600006,222.339996,943300,206.215525
2014-02-18,222.210007,225.860001,221.509995,224.100006,1269800,207.847896
2014-02-19,223.320007,223.990005,219.210007,220.919998,1520700,204.898507
2014-02-20,220.949997,225.919998,220.940002,223.5,1742800,207.291403
2014-02-21,224.5,228.75,221.839996,228.350006,1790600,211.789679
2014-02-24,229.570007,236.610001,229.190002,235.589996,1759100,218.504612
2014-02-25,236.759995,240.520004,233.610001,235.149994,1688800,218.09652
2014-02-26,235.860001,240.029999,234.460007,236.889999,1431800,219.710337
2014-02-27,237.600006,242.220001,236.220001,241.960007,1448900,224.412659
2014-02-28,242.059998,244.0,239.5,242.490005,1485400,224.904221
2014-03-03,239.570007,244.580002,238.070007,242.880005,1727100,225.265937
2014-03-04,245.259995,248.0,244.440002,247.949997,1159600,229.968245
2014-03-05,248.720001,249.309998,245.600006,247.759995,904800,229.792022
2014-03-06,248.990005,249.100006,247.0,247.830002,1134000,229.856952
2014-03-07,248.850006,249.25,244.970001,246.649994,848200,228.76252
2014-03-10,246.710007,246.880005,239.639999,240.570007,1329500,223.123465
2014-03-11,241.990005,245.210007,238.899994,240.130005,1123500,222.715372
2014-03-12,238.75,240.139999,236.080002,239.539993,1281000,222.168149
2014-03-13,240.0,240.970001,230.820007,232.229996,1428600,215.388285
2014-03-14,230.309998,231.539993,227.179993,229.649994,1704600,212.995389
2014-03-17,230.570007,235.360001,229.520004,233.279999,1217000,216.36214
2014-03-18,233.330002,236.899994,232.089996,234.320007,894100,217.326725
2014-03-19,233.940002,236.229996,227.770004,229.009995,1048100,212.401803
2014-03-20,227.289993,229.399994,224.270004,228.589996,1182800,212.012264
2014-03-21,227.559998,231.949997,226.059998,226.199997,1283800,209.795592
2014-03-24,227.229996,227.389999,219.25,224.289993,1337400,208.024105
2014-03-25,225.190002,226.690002,219.460007,219.5,1595600,203.58149
2014-03-26,220.869995,221.0,212.759995,214.869995,2644200,199.287261
2014-03-27,211.509995,214.160004,207.059998,213.759995,2745700,198.257759
2014-03-28,214.110001,220.5,212.970001,217.509995,2115100,201.735803
2014-03-31,219.880005,225.690002,219.380005,222.149994,1680600,206.039302
2014-04-01,229.419998,231.0,226.350006,227.179993,1691400,210.704516
2014-04-02,230.0,230.429993,225.770004,227.460007,988700,210.964223
2014-04-03,226.949997,229.779999,220.289993,222.320007,1223100,206.196985
2014-04-04,223.179993,225.5,211.729996,213.639999,1785500,198.146466
2014-04-07,212.809998,212.979996,206.320007,210.710007,2497100,195.428962
2014-04-08,210.839996,215.0,207.449997,212.869995,2197400,197.432304
2014-04-09,216.639999,222.110001,214.410004,220.300003,1634600,204.323475
2014-04-10,222.020004,224.679993,209.300003,210.839996,2088900,195.549524
2014-04-11,208.039993,214.270004,206.0,211.330002,1707000,196.003994
2014-04-14,212.779999,218.0,208.0,210.399994,1999300,195.141431
2014-04-15,210.240005,211.619995,194.639999,202.820007,3892300,188.111158
2014-04-16,204.699997,209.0,202.899994,205.0,2440000,190.133054
2014-04-17,204.589996,209.080002,204.380005,208.0,1861700,192.915489
2014-04-21,207.5,209.899994,202.639999,204.440002,1337700,189.613669
2014-04-22,208.0,216.990005,206.830002,216.089996,1865200,200.418785
2014-04-23,216.649994,217.539993,205.440002,206.820007,2116100,191.821072
2014-04-24,209.119995,213.399994,206.100006,213.130005,2514800,197.673457
2014-04-25,211.220001,211.940002,200.179993,201.490005,2456000,186.87761
2014-04-28,201.779999,204.360001,188.429993,193.639999,3760500,179.5969
2014-04-29,196.360001,204.869995,195.429993,203.610001,2517100,188.84386
2014-04-30,199.919998,204.860001,198.229996,203.889999,1731500,189.103553
2014-05-01,205.220001,207.5,200.919998,206.630005,2690900,191.644848
2014-05-02,214.300003,222.330002,213.0,221.679993,3980800,205.603386
2014-05-05,219.729996,220.059998,214.009995,216.649994,2698300,200.938171
2014-05-06,216.160004,217.850006,207.479996,207.550003,2411600,192.498127
2014-05-07,207.399994,209.580002,196.550003,204.940002,3471000,190.077408
2014-05-08,197.669998,207.0,195.100006,196.449997,3541900,182.203112
2014-05-09,198.940002,201.899994,196.399994,200.490005,1639700,185.950132
2014-05-12,200.800003,207.240005,200.800003,203.679993,1753200,188.908776
2014-05-13,203.75,207.389999,201.429993,206.0,1720400,192.24033
2014-05-14,205.309998,205.460007,200.070007,201.220001,2391200,187.779609
2014-05-15,200.970001,202.350006,195.089996,201.720001,2148000,188.246212
2014-05-16,201.839996,203.350006,197.520004,201.770004,2366000,188.292875
2014-05-19,200.479996,206.300003,198.520004,203.559998,6950200,189.963306
2014-05-20,202.089996,204.339996,199.080002,200.199997,2033400,186.827735
2014-05-21,201.130005,205.0,200.550003,204.850006,1555100,191.167149
2014-05-22,205.75,210.259995,204.660004,208.350006,1594500,194.433369
2014-05-23,208.770004,209.25,205.169998,207.860001,1304200,193.976093
2014-05-27,208.320007,215.979996,208.320007,215.649994,2183100,201.245757
2014-05-28,216.679993,218.639999,214.449997,218.009995,1584300,203.448123
2014-05-29,218.240005,220.0,215.729996,219.990005,944200,205.29588
2014-05-30,220.0,220.0,213.960007,214.970001,1359700,200.611184
2014-06-02,215.229996,218.039993,213.600006,218.020004,695200,203.457464
2014-06-03,212.929993,212.929993,206.600006,208.229996,2202000,194.321374
2014-06-04,206.520004,211.0,206.0,210.210007,1032600,196.169131
2014-06-05,210.139999,211.990005,205.589996,205.850006,1344100,192.100355
2014-06-06,206.289993,207.169998,204.070007,204.979996,875300,191.288456
2014-06-09,200.240005,201.490005,195.800003,199.050003,2571500,185.754555
2014-06-10,197.160004,198.229996,193.5,197.869995,2564600,184.653365
2014-06-11,198.830002,202.0,198.240005,201.080002,1374500,187.648961
2014-06-12,201.080002,201.880005,196.770004,197.210007,1080100,184.03746
2014-06-13,198.020004,201.470001,197.039993,201.059998,1078300,187.630293
2014-06-16,198.5,199.910004,197.0,199.119995,1052800,185.819872
2014-06-17,197.5,198.729996,196.25,197.449997,1349800,184.26142
2014-06-18,196.089996,199.619995,194.729996,199.399994,1259600,186.081168
2014-06-19,200.789993,205.0,200.699997,202.610001,1462900,189.076764
2014-06-20,202.899994,203.660004,200.149994,200.789993,1695600,187.378323
2014-06-23,199.119995,201.449997,197.179993,201.160004,1393700,187.723619
2014-06-24,201.699997,204.910004,201.130005,201.639999,1547400,188.171553
2014-06-25,201.190002,204.979996,200.619995,203.600006,1165500,190.000643
2014-06-26,206.600006,210.149994,206.130005,208.039993,1745100,194.144063
2014-06-27,209.720001,211.009995,206.610001,206.889999,1111000,193.070882
2014-06-30,208.020004,208.509995,205.509995,207.559998,899000,193.696128
2014-07-01,207.929993,212.360001,207.639999,210.139999,1117900,196.1038
2014-07-02,210.139999,212.729996,209.410004,211.630005,1362200,197.494281
2014-07-03,212.050003,213.080002,211.009995,211.910004,672500,197.755578
2014-07-07,209.429993,210.929993,206.399994,208.580002,1302900,194.648002
2014-07-08,206.960007,207.940002,200.660004,202.179993,1644100,188.675478
2014-07-09,201.5,206.229996,199.369995,206.059998,1292500,192.29632
2014-07-10,201.979996,204.300003,200.25,203.190002,873800,189.618025
2014-07-11,202.619995,204.300003,201.300003,202.729996,659000,189.188744
2014-07-14,204.649994,207.389999,202.600006,202.919998,905100,189.366055
2014-07-15,204.639999,205.160004,200.25,202.509995,1158800,188.983438
2014-07-16,204.119995,204.800003,202.210007,203.860001,1229200,190.243271
2014-07-17,199.369995,203.100006,198.5,199.190002,2111500,185.885203
2014-07-18,200.619995,202.0,199.910004,201.0,1012700,187.574303
2014-07-21,200.100006,202.610001,199.600006,202.509995,1184200,188.983438
2014-07-22,203.869995,208.369995,203.380005,207.289993,1218300,193.444159
2014-07-23,207.369995,207.970001,205.330002,206.25,792200,192.473631
2014-07-24,207.220001,208.259995,204.490005,205.029999,819700,191.33512
2014-07-25,203.899994,206.149994,203.009995,204.470001,833400,190.812527
2014-07-28,205.660004,211.089996,205.660004,210.970001,2772500,196.878362
2014-07-29,211.259995,220.5,211.199997,217.410004,5160700,202.888208
2014-07-30,218.300003,219.199997,214.740005,218.610001,1765500,204.008052
2014-07-31,216.190002,218.679993,212.720001,213.199997,1961500,198.959407
2014-08-01,212.570007,214.570007,208.360001,210.039993,1690400,196.010474
2014-08-04,210.0,214.320007,208.570007,213.5,1252700,199.239371
2014-08-05,212.419998,213.919998,207.529999,209.089996,1218400,195.123932
2014-08-06,204.970001,205.550003,198.949997,200.539993,3620400,187.145022
2014-08-07,199.710007,202.559998,194.270004,195.179993,3478500,182.14304
2014-08-08,195.660004,201.589996,194.449997,200.720001,2401900,188.520361
2014-08-11,201.020004,202.850006,197.800003,200.240005,1196200,188.06954
2014-08-12,200.429993,201.990005,197.539993,200.199997,1145000,188.031963
2014-08-13,201.330002,204.729996,201.0,201.339996,1204300,189.102674
2014-08-14,202.070007,203.5,200.600006,202.229996,833100,189.938579
2014-08-15,202.990005,203.679993,198.800003,201.330002,1015600,189.093287
2014-08-18,202.660004,203.5,200.350006,202.899994,840300,190.567855
2014-08-19,203.729996,205.479996,202.190002,203.360001,856200,190.999903
2014-08-20,204.649994,204.649994,201.729996,202.529999,683900,190.220348
2014-08-21,202.770004,202.880005,200.5,200.509995,720400,188.323119
2014-08-22,198.529999,200.339996,198.350006,200.119995,1057400,187.956823
2014-08-25,201.020004,201.309998,198.360001,200.460007,1259000,188.276169
2014-08-26,199.190002,200.0,197.130005,199.279999,1385200,187.167881
2014-08-27,199.149994,199.369995,195.279999,196.199997,1747700,184.27508
2014-08-28,195.449997,197.600006,193.070007,196.789993,1557400,184.829217
2014-08-29,197.320007,197.320007,191.889999,192.880005,2037200,181.156875
2014-09-02,189.100006,189.960007,180.630005,185.050003,4725600,173.802776
2014-09-03,185.119995,187.880005,183.919998,185.240005,1897900,173.98123
2014-09-04,185.5,186.850006,183.979996,184.770004,1870700,173.539796
2014-09-05,184.479996,185.960007,182.320007,185.660004,1969800,174.375701
2014-09-08,186.330002,186.330002,183.110001,184.710007,1516900,173.483445
2014-09-09,184.699997,186.570007,183.199997,184.259995,1231100,173.060784
2014-09-10,182.580002,183.119995,180.75,182.279999,2084000,171.201131
2014-09-11,181.110001,186.899994,181.089996,186.100006,1781800,174.788961
2014-09-12,186.199997,186.520004,182.0,182.529999,1522600,171.435936
2014-09-15,182.100006,182.660004,179.369995,180.720001,1623000,169.735949
2014-09-16,175.440002,181.029999,172.529999,179.869995,3835000,168.937606
